Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type
5374,SUR6A68,83,862689070242307,2025-06-18 18:44:24,2025-06-18 18:45:44.340,2025-06-18 18:45:44,126.00000,0,-23.51670,-47.61370,14,Válido,0,12868,0,667,GTIGN,21,3191.20,10,
5379,SUR6A68,83,862689070242307,2025-06-18 18:45:51,2025-06-18 18:45:51.777,2025-06-18 18:45:52,0.00000,-1,-23.51670,-47.61365,13,Válido,0,12308,0,761,22,30,3191.20,10,10
5386,SUR6A68,83,862689070242307,2025-06-18 18:48:43,2025-06-18 18:48:48.437,2025-06-18 18:48:48,14.00000,0,-23.50884,-47.60856,15,Válido,0,12684,0,761,22,30,3192.40,10,10
5388,SUR6A68,83,862689070242307,2025-06-18 18:51:43,2025-06-18 18:51:48.437,2025-06-18 18:51:48,348.00000,0,-23.50808,-47.60247,14,Válido,9,12652,0,761,22,30,3193.30,0,10
5390,SUR6A68,83,862689070242307,2025-06-18 18:52:10,2025-06-18 18:52:10.877,2025-06-18 18:52:10,68.00000,0,-23.50801,-47.60242,14,Válido,0,12668,0,760,11,27,3193.30,10,10
5389,SUR6A68,83,862689070242307,2025-06-18 18:52:09,2025-06-18 18:52:10.187,2025-06-18 18:52:10,68.00000,0,-23.50801,-47.60242,15,Válido,0,12636,0,668,GTIGF,20,3193.30,10,
5395,SUR6A68,83,862689070242307,2025-06-18 19:49:49,2025-06-18 19:52:08.380,2025-06-18 19:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12884,0,760,11,27,3193.30,10,10
5396,SUR6A68,83,862689070242307,2025-06-18 20:49:47,2025-06-18 20:52:08.357,2025-06-18 20:52:08,68.00000,0,-23.50801,-47.60242,6,Válido,0,12884,0,760,11,27,3193.30,10,10
5398,SUR6A68,83,862689070242307,2025-06-18 21:49:56,2025-06-18 21:52:08.410,2025-06-18 21:52:08,68.00000,0,-23.50801,-47.60242,12,Válido,0,12868,0,760,11,27,3193.30,10,10
5399,SUR6A68,83,862689070242307,2025-06-18 22:50:00,2025-06-18 22:52:08.370,2025-06-18 22:52:08,68.00000,0,-23.50801,-47.60242,11,Válido,0,12868,0,760,11,27,3193.30,10,10
5400,SUR6A68,83,862689070242307,2025-06-18 23:49:52,2025-06-18 23:52:08.353,2025-06-18 23:52:08,68.00000,0,-23.50801,-47.60242,8,Válido,0,12844,0,760,11,27,3193.30,10,10
5401,SUR6A68,83,862689070242307,2025-06-19 00:50:06,2025-06-19 00:52:08.347,2025-06-19 00:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12844,0,760,11,27,3193.30,10,10
5402,SUR6A68,83,862689070242307,2025-06-19 01:50:01,2025-06-19 01:52:08.360,2025-06-19 01:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12836,0,760,11,27,3193.30,10,10
5403,SUR6A68,83,862689070242307,2025-06-19 02:49:50,2025-06-19 02:52:08.347,2025-06-19 02:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12828,0,760,11,27,3193.30,10,10
5404,SUR6A68,83,862689070242307,2025-06-19 03:49:48,2025-06-19 03:52:08.267,2025-06-19 03:52:08,68.00000,0,-23.50801,-47.60242,7,Válido,0,12820,0,760,11,27,3193.30,10,10
5405,SUR6A68,83,862689070242307,2025-06-19 04:49:47,2025-06-19 04:52:08.290,2025-06-19 04:52:08,68.00000,0,-23.50801,-47.60242,6,Válido,0,12812,0,760,11,27,3193.30,10,10
5406,SUR6A68,83,862689070242307,2025-06-19 05:49:50,2025-06-19 05:52:08.283,2025-06-19 05:52:08,68.00000,0,-23.50801,-47.60242,5,Válido,0,12796,0,760,11,27,3193.30,10,10
5407,SUR6A68,83,862689070242307,2025-06-19 06:49:50,2025-06-19 06:52:08.267,2025-06-19 06:52:08,68.00000,0,-23.50801,-47.60242,8,Válido,0,12780,0,760,11,27,3193.30,10,10
5408,SUR6A68,83,862689070242307,2025-06-19 07:49:57,2025-06-19 07:52:08.303,2025-06-19 07:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12796,0,760,11,27,3193.30,10,10
5409,SUR6A68,83,862689070242307,2025-06-19 08:49:46,2025-06-19 08:52:08.303,2025-06-19 08:52:08,68.00000,0,-23.50801,-47.60242,7,Válido,0,12780,0,760,11,27,3193.30,10,10
5410,SUR6A68,83,862689070242307,2025-06-19 09:49:47,2025-06-19 09:52:08.287,2025-06-19 09:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12764,0,760,11,27,3193.30,10,10
5411,SUR6A68,83,862689070242307,2025-06-19 10:49:50,2025-06-19 10:52:08.283,2025-06-19 10:52:08,68.00000,0,-23.50801,-47.60242,9,Válido,0,12756,0,760,11,27,3193.30,10,10
5412,SUR6A68,83,862689070242307,2025-06-19 11:49:47,2025-06-19 11:52:08.290,2025-06-19 11:52:08,68.00000,0,-23.50801,-47.60242,8,Válido,0,12756,0,760,11,27,3193.30,0,10
5413,SUR6A68,83,862689070242307,2025-06-19 11:49:47,2025-06-19 11:59:24.200,2025-06-19 11:59:24,68.00000,0,-23.50801,-47.60242,8,Válido,0,11515,0,667,GTIGN,21,3193.30,10,
5418,SUR6A68,83,862689070242307,2025-06-19 11:59:32,2025-06-19 11:59:33.210,2025-06-19 11:59:33,15.00000,0,-23.50811,-47.60232,8,Válido,4,12620,0,761,22,30,3193.30,0,10
5419,SUR6A68,83,862689070242307,2025-06-19 12:00:21,2025-06-19 12:00:22.400,2025-06-19 12:00:22,222.00000,0,-23.50803,-47.60262,14,Válido,0,14005,0,668,GTIGF,20,3193.40,10,
5420,SUR6A68,83,862689070242307,2025-06-19 12:00:22,2025-06-19 12:00:22.820,2025-06-19 12:00:23,222.00000,-1,-23.50803,-47.60262,14,Válido,0,14053,0,760,11,27,3193.40,10,10
5425,SUR6A68,83,862689070242307,2025-06-19 12:57:56,2025-06-19 13:00:18.277,2025-06-19 13:00:18,222.00000,0,-23.50803,-47.60262,9,Válido,0,12788,0,760,11,27,3193.40,10,10
5426,SUR6A68,83,862689070242307,2025-06-19 13:57:56,2025-06-19 14:00:18.193,2025-06-19 14:00:18,222.00000,0,-23.50803,-47.60262,9,Válido,0,12788,0,760,11,27,3193.40,10,10
5427,SUR6A68,83,862689070242307,2025-06-19 15:57:54,2025-06-19 16:00:54.530,2025-06-19 16:00:13,151.00000,41,-23.50780,-47.60254,10,Válido,0,12780,0,760,11,27,3193.40,10,10
5428,SUR6A68,83,862689070242307,2025-06-19 16:57:54,2025-06-19 17:00:14.453,2025-06-19 17:00:13,151.00000,1,-23.50780,-47.60254,6,Válido,0,12772,0,760,11,27,3193.40,0,10
5429,SUR6A68,83,862689070242307,2025-06-19 16:57:54,2025-06-19 17:31:30.433,2025-06-19 17:31:29,151.00000,1,-23.50780,-47.60254,6,Válido,0,12572,0,667,GTIGN,21,3193.40,10,
5434,SUR6A68,83,862689070242307,2025-06-19 17:31:41,2025-06-19 17:31:42.717,2025-06-19 17:31:41,6.00000,1,-23.50775,-47.60248,8,Válido,4,13100,0,761,22,30,3193.40,0,10
5435,SUR6A68,83,862689070242307,2025-06-19 17:32:11,2025-06-19 17:32:12.277,2025-06-19 17:32:11,44.00000,1,-23.50780,-47.60211,9,Válido,0,13524,0,668,GTIGF,20,3193.40,10,
5436,SUR6A68,83,862689070242307,2025-06-19 17:32:12,2025-06-19 17:32:12.920,2025-06-19 17:32:12,44.00000,0,-23.50780,-47.60211,9,Válido,0,13733,0,760,11,27,3193.40,10,10
5441,SUR6A68,83,862689070242307,2025-06-19 18:29:49,2025-06-19 18:32:09.683,2025-06-19 18:32:08,44.00000,1,-23.50780,-47.60211,6,Válido,0,12772,0,760,11,27,3193.40,10,10
5442,SUR6A68,83,862689070242307,2025-06-19 19:29:48,2025-06-19 19:32:09.450,2025-06-19 19:32:08,44.00000,1,-23.50780,-47.60211,8,Válido,0,12764,0,760,11,27,3193.40,10,10
5443,SUR6A68,83,862689070242307,2025-06-19 20:29:55,2025-06-19 20:32:49.543,2025-06-19 20:32:08,44.00000,41,-23.50780,-47.60211,10,Válido,0,12772,0,760,11,27,3193.40,10,10
5445,SUR6A68,83,862689070242307,2025-06-19 21:30:45,2025-06-19 21:32:09.447,2025-06-19 21:32:08,44.00000,1,-23.50780,-47.60211,6,Válido,0,12756,0,760,11,27,3193.40,10,10
5446,SUR6A68,83,862689070242307,2025-06-19 22:30:15,2025-06-19 22:32:09.387,2025-06-19 22:32:08,44.00000,1,-23.50780,-47.60211,6,Válido,0,12748,0,760,11,27,3193.40,10,10
5447,SUR6A68,83,862689070242307,2025-06-19 23:30:24,2025-06-19 23:32:09.390,2025-06-19 23:32:08,44.00000,1,-23.50780,-47.60211,5,Válido,0,12740,0,760,11,27,3193.40,10,10
5448,SUR6A68,83,862689070242307,2025-06-20 00:30:24,2025-06-20 00:32:09.390,2025-06-20 00:32:08,44.00000,1,-23.50780,-47.60211,4,Inválido,0,12724,0,760,11,27,3193.40,10,10
5449,SUR6A68,83,862689070242307,2025-06-20 01:30:12,2025-06-20 01:32:09.507,2025-06-20 01:32:08,44.00000,1,-23.50780,-47.60211,7,Válido,0,12740,0,760,11,27,3193.40,10,10
5450,SUR6A68,83,862689070242307,2025-06-20 02:29:49,2025-06-20 02:32:09.397,2025-06-20 02:32:08,44.00000,1,-23.50780,-47.60211,9,Válido,0,12724,0,760,11,27,3193.40,10,10
5451,SUR6A68,83,862689070242307,2025-06-20 03:29:48,2025-06-20 03:32:09.847,2025-06-20 03:32:08,44.00000,1,-23.50780,-47.60211,8,Válido,0,12732,0,760,11,27,3193.40,10,10
5452,SUR6A68,83,862689070242307,2025-06-20 04:29:56,2025-06-20 04:32:09.317,2025-06-20 04:32:08,44.00000,1,-23.50780,-47.60211,9,Válido,0,12716,0,760,11,27,3193.40,10,10
5453,SUR6A68,83,862689070242307,2025-06-20 05:29:48,2025-06-20 05:32:09.420,2025-06-20 05:32:08,44.00000,1,-23.50780,-47.60211,7,Válido,0,12708,0,760,11,27,3193.40,10,10
5454,SUR6A68,83,862689070242307,2025-06-20 06:29:53,2025-06-20 06:32:09.307,2025-06-20 06:32:08,44.00000,1,-23.50780,-47.60211,7,Válido,0,12716,0,760,11,27,3193.40,10,10
5455,SUR6A68,83,862689070242307,2025-06-20 07:29:50,2025-06-20 07:32:09.413,2025-06-20 07:32:08,44.00000,1,-23.50780,-47.60211,10,Válido,0,12716,0,760,11,27,3193.40,10,10
5456,SUR6A68,83,862689070242307,2025-06-20 08:29:55,2025-06-20 08:32:09.340,2025-06-20 08:32:08,44.00000,1,-23.50780,-47.60211,6,Válido,0,12716,0,760,11,27,3193.40,10,10
5457,SUR6A68,83,862689070242307,2025-06-20 09:29:49,2025-06-20 09:32:09.680,2025-06-20 09:32:08,44.00000,1,-23.50780,-47.60211,7,Válido,0,12692,0,760,11,27,3193.40,0,10
5458,SUR6A68,83,862689070242307,2025-06-20 09:29:49,2025-06-20 09:42:22.287,2025-06-20 09:42:21,44.00000,1,-23.50780,-47.60211,7,Válido,0,12436,0,667,GTIGN,21,3193.40,10,
5463,SUR6A68,83,862689070242307,2025-06-20 09:42:37,2025-06-20 09:42:37.730,2025-06-20 09:42:37,59.00000,0,-23.50800,-47.60224,9,Válido,7,13236,0,761,22,30,3193.40,0,10
5464,SUR6A68,83,862689070242307,2025-06-20 09:43:33,2025-06-20 09:43:34.280,2025-06-20 09:43:33,228.00000,1,-23.50796,-47.60276,14,Válido,0,14013,0,668,GTIGF,20,3193.40,10,
5465,SUR6A68,83,862689070242307,2025-06-20 09:43:34,2025-06-20 09:43:34.933,2025-06-20 09:43:34,228.00000,0,-23.50796,-47.60276,14,Válido,0,14133,0,760,11,27,3193.40,10,10
5470,SUR6A68,83,862689070242307,2025-06-20 10:41:12,2025-06-20 10:43:34.400,2025-06-20 10:43:33,228.00000,1,-23.50796,-47.60276,14,Válido,0,12748,0,760,11,27,3193.40,10,10
5471,SUR6A68,83,862689070242307,2025-06-20 11:41:12,2025-06-20 11:43:34.350,2025-06-20 11:43:33,228.00000,1,-23.50796,-47.60276,13,Válido,0,12732,0,760,11,27,3193.40,10,10
5472,SUR6A68,83,862689070242307,2025-06-20 12:41:13,2025-06-20 12:43:34.397,2025-06-20 12:43:33,228.00000,1,-23.50796,-47.60276,12,Válido,0,12724,0,760,11,27,3193.40,10,10
5473,SUR6A68,83,862689070242307,2025-06-20 13:41:12,2025-06-20 13:43:34.347,2025-06-20 13:43:33,228.00000,1,-23.50796,-47.60276,15,Válido,0,12740,0,760,11,27,3193.40,10,10
5474,SUR6A68,83,862689070242307,2025-06-20 15:41:08,2025-06-20 15:43:35.137,2025-06-20 15:43:29,326.00000,6,-23.50805,-47.60282,15,Válido,0,12740,0,760,11,27,3193.40,10,10
5475,SUR6A68,83,862689070242307,2025-06-20 16:41:08,2025-06-20 16:43:30.607,2025-06-20 16:43:29,326.00000,1,-23.50805,-47.60282,14,Válido,0,12732,0,760,11,27,3193.40,10,10
5476,SUR6A68,83,862689070242307,2025-06-20 17:41:08,2025-06-20 17:43:30.587,2025-06-20 17:43:29,326.00000,1,-23.50805,-47.60282,13,Válido,0,12724,0,760,11,27,3193.40,10,10
5477,SUR6A68,83,862689070242307,2025-06-20 18:41:08,2025-06-20 18:43:30.620,2025-06-20 18:43:29,326.00000,1,-23.50805,-47.60282,13,Válido,0,12724,0,760,11,27,3193.40,0,10
5478,SUR6A68,83,862689070242307,2025-06-20 18:41:08,2025-06-20 18:45:46.983,2025-06-20 18:45:45,326.00000,1,-23.50805,-47.60282,13,Válido,0,11595,0,667,GTIGN,21,3193.40,10,
5483,SUR6A68,83,862689070242307,2025-06-20 18:45:54,2025-06-20 18:45:55.553,2025-06-20 18:45:54,23.00000,1,-23.50796,-47.60255,12,Válido,2,11963,0,761,22,30,3193.40,0,10
5484,SUR6A68,83,862689070242307,2025-06-20 18:46:59,2025-06-20 18:47:00.603,2025-06-20 18:47:00,49.00000,0,-23.50788,-47.60251,13,Válido,0,13572,0,668,GTIGF,20,3193.50,10,
5485,SUR6A68,83,862689070242307,2025-06-20 18:47:00,2025-06-20 18:47:00.673,2025-06-20 18:47:01,49.00000,-1,-23.50788,-47.60251,13,Válido,0,13717,0,760,11,27,3193.50,10,10
5490,SUR6A68,83,862689070242307,2025-06-20 19:44:42,2025-06-20 19:47:00.607,2025-06-20 19:47:00,49.00000,0,-23.50788,-47.60251,9,Válido,0,12748,0,760,11,27,3193.50,10,10
5491,SUR6A68,83,862689070242307,2025-06-20 20:44:40,2025-06-20 20:47:00.613,2025-06-20 20:47:00,49.00000,0,-23.50788,-47.60251,8,Válido,0,12724,0,760,11,27,3193.50,10,10
5493,SUR6A68,83,862689070242307,2025-06-20 21:44:40,2025-06-20 21:47:00.607,2025-06-20 21:47:00,49.00000,0,-23.50788,-47.60251,7,Válido,0,12724,0,760,11,27,3193.50,10,10
5494,SUR6A68,83,862689070242307,2025-06-20 22:44:43,2025-06-20 22:47:00.610,2025-06-20 22:47:00,49.00000,0,-23.50788,-47.60251,9,Válido,0,12724,0,760,11,27,3193.50,10,10
5495,SUR6A68,83,862689070242307,2025-06-20 23:44:43,2025-06-20 23:47:00.593,2025-06-20 23:47:00,49.00000,0,-23.50788,-47.60251,7,Válido,0,12708,0,760,11,27,3193.50,10,10
5498,SUR6A68,83,862689070242307,2025-06-21 00:01:08,2025-06-21 00:01:09.947,2025-06-21 00:01:09,75.00000,0,-23.50779,-47.60232,8,Válido,0,12580,0,760,11,27,3193.50,10,10
5499,SUR6A68,83,862689070242307,2025-06-21 00:58:45,2025-06-21 01:01:05.393,2025-06-21 01:01:04,75.00000,1,-23.50779,-47.60232,10,Válido,0,12708,0,760,11,27,3193.50,10,10
5500,SUR6A68,83,862689070242307,2025-06-21 01:58:56,2025-06-21 02:01:05.860,2025-06-21 02:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12700,0,760,11,27,3193.50,10,10
5501,SUR6A68,83,862689070242307,2025-06-21 02:58:45,2025-06-21 03:01:05.390,2025-06-21 03:01:04,75.00000,1,-23.50779,-47.60232,11,Válido,0,12692,0,760,11,27,3193.50,10,10
5502,SUR6A68,83,862689070242307,2025-06-21 03:58:46,2025-06-21 04:01:05.397,2025-06-21 04:01:04,75.00000,1,-23.50779,-47.60232,8,Válido,0,12692,0,760,11,27,3193.50,10,10
5503,SUR6A68,83,862689070242307,2025-06-21 04:58:44,2025-06-21 05:01:05.410,2025-06-21 05:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12692,0,760,11,27,3193.50,10,10
5504,SUR6A68,83,862689070242307,2025-06-21 05:58:46,2025-06-21 06:01:05.410,2025-06-21 06:01:04,75.00000,1,-23.50779,-47.60232,8,Válido,0,12684,0,760,11,27,3193.50,10,10
5505,SUR6A68,83,862689070242307,2025-06-21 06:58:44,2025-06-21 07:01:05.407,2025-06-21 07:01:04,75.00000,1,-23.50779,-47.60232,10,Válido,0,12684,0,760,11,27,3193.50,10,10
5506,SUR6A68,83,862689070242307,2025-06-21 07:58:43,2025-06-21 08:01:05.313,2025-06-21 08:01:04,75.00000,1,-23.50779,-47.60232,8,Válido,0,12692,0,760,11,27,3193.50,10,10
5507,SUR6A68,83,862689070242307,2025-06-21 08:58:43,2025-06-21 09:01:05.337,2025-06-21 09:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12684,0,760,11,27,3193.50,10,10
5508,SUR6A68,83,862689070242307,2025-06-21 09:58:47,2025-06-21 10:01:05.340,2025-06-21 10:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12676,0,760,11,27,3193.50,10,10
5509,SUR6A68,83,862689070242307,2025-06-21 10:58:44,2025-06-21 11:01:05.270,2025-06-21 11:01:04,75.00000,1,-23.50779,-47.60232,9,Válido,0,12676,0,760,11,27,3193.50,10,10
5510,SUR6A68,83,862689070242307,2025-06-21 11:58:43,2025-06-21 12:01:45.420,2025-06-21 12:01:04,75.00000,41,-23.50779,-47.60232,10,Válido,0,12660,0,760,11,27,3193.50,10,10
5511,SUR6A68,83,862689070242307,2025-06-21 12:58:53,2025-06-21 13:01:05.303,2025-06-21 13:01:04,75.00000,1,-23.50779,-47.60232,13,Válido,0,12660,0,760,11,27,3193.50,10,10
5512,SUR6A68,83,862689070242307,2025-06-21 13:58:44,2025-06-21 14:01:45.480,2025-06-21 14:01:04,75.00000,41,-23.50779,-47.60232,13,Válido,0,12676,0,760,11,27,3193.50,10,10
5513,SUR6A68,83,862689070242307,2025-06-21 14:58:45,2025-06-21 15:01:05.533,2025-06-21 15:01:04,75.00000,1,-23.50779,-47.60232,11,Válido,0,12668,0,760,11,27,3193.50,10,10
5514,SUR6A68,83,862689070242307,2025-06-21 15:58:45,2025-06-21 16:01:05.343,2025-06-21 16:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12676,0,760,11,27,3193.50,10,10
5515,SUR6A68,83,862689070242307,2025-06-21 16:58:44,2025-06-21 17:01:05.423,2025-06-21 17:01:04,75.00000,1,-23.50779,-47.60232,9,Válido,0,12668,0,760,11,27,3193.50,10,10
5516,SUR6A68,83,862689070242307,2025-06-21 17:58:44,2025-06-21 18:01:05.340,2025-06-21 18:01:04,75.00000,1,-23.50779,-47.60232,13,Válido,0,12668,0,760,11,27,3193.50,10,10
5517,SUR6A68,83,862689070242307,2025-06-21 18:58:44,2025-06-21 19:01:05.330,2025-06-21 19:01:04,75.00000,1,-23.50779,-47.60232,7,Válido,0,12660,0,760,11,27,3193.50,10,10
5518,SUR6A68,83,862689070242307,2025-06-21 19:58:44,2025-06-21 20:01:05.410,2025-06-21 20:01:04,75.00000,1,-23.50779,-47.60232,9,Válido,0,12676,0,760,11,27,3193.50,10,10
5520,SUR6A68,83,862689070242307,2025-06-21 20:58:45,2025-06-21 21:01:06.293,2025-06-21 21:01:04,75.00000,2,-23.50779,-47.60232,8,Válido,0,12652,0,760,11,27,3193.50,10,10
5521,SUR6A68,83,862689070242307,2025-06-21 21:58:46,2025-06-21 22:01:05.247,2025-06-21 22:01:04,75.00000,1,-23.50779,-47.60232,8,Válido,0,12668,0,760,11,27,3193.50,10,10
5522,SUR6A68,83,862689070242307,2025-06-21 22:58:44,2025-06-21 23:01:05.370,2025-06-21 23:01:04,75.00000,1,-23.50779,-47.60232,9,Válido,0,12668,0,760,11,27,3193.50,10,10
5523,SUR6A68,83,862689070242307,2025-06-22 00:58:54,2025-06-22 01:01:03.680,2025-06-22 01:01:02,92.00000,1,-23.50874,-47.60236,10,Válido,0,12668,0,760,11,27,3193.50,10,10
5524,SUR6A68,83,862689070242307,2025-06-22 01:58:49,2025-06-22 02:01:03.727,2025-06-22 02:01:02,92.00000,1,-23.50874,-47.60236,7,Válido,0,12644,0,760,11,27,3193.50,10,10
5525,SUR6A68,83,862689070242307,2025-06-22 02:58:43,2025-06-22 03:01:03.713,2025-06-22 03:01:02,92.00000,1,-23.50874,-47.60236,7,Válido,0,12660,0,760,11,27,3193.50,10,10
5526,SUR6A68,83,862689070242307,2025-06-22 03:58:41,2025-06-22 04:01:03.390,2025-06-22 04:01:02,92.00000,1,-23.50874,-47.60236,8,Válido,0,12652,0,760,11,27,3193.50,10,10
5527,SUR6A68,83,862689070242307,2025-06-22 04:58:43,2025-06-22 05:01:03.413,2025-06-22 05:01:02,92.00000,1,-23.50874,-47.60236,10,Válido,0,12652,0,760,11,27,3193.50,10,10
5528,SUR6A68,83,862689070242307,2025-06-22 05:58:47,2025-06-22 06:01:03.827,2025-06-22 06:01:02,92.00000,1,-23.50874,-47.60236,8,Válido,0,12636,0,760,11,27,3193.50,10,10
5529,SUR6A68,83,862689070242307,2025-06-22 06:58:42,2025-06-22 07:01:03.810,2025-06-22 07:01:02,92.00000,1,-23.50874,-47.60236,11,Válido,0,12644,0,760,11,27,3193.50,10,10
5530,SUR6A68,83,862689070242307,2025-06-22 07:58:41,2025-06-22 08:01:03.673,2025-06-22 08:01:02,92.00000,1,-23.50874,-47.60236,8,Válido,0,12644,0,760,11,27,3193.50,10,10
5531,SUR6A68,83,862689070242307,2025-06-22 08:58:41,2025-06-22 09:01:03.800,2025-06-22 09:01:02,92.00000,1,-23.50874,-47.60236,11,Válido,0,12644,0,760,11,27,3193.50,10,10
5532,SUR6A68,83,862689070242307,2025-06-22 09:58:42,2025-06-22 10:01:03.453,2025-06-22 10:01:02,92.00000,1,-23.50874,-47.60236,13,Válido,0,12636,0,760,11,27,3193.50,10,10
5533,SUR6A68,83,862689070242307,2025-06-22 10:58:42,2025-06-22 11:01:03.470,2025-06-22 11:01:02,92.00000,1,-23.50874,-47.60236,12,Válido,0,12620,0,760,11,27,3193.50,10,10
5534,SUR6A68,83,862689070242307,2025-06-22 11:58:42,2025-06-22 12:01:03.617,2025-06-22 12:01:02,92.00000,1,-23.50874,-47.60236,11,Válido,0,12628,0,760,11,27,3193.50,10,10
5535,SUR6A68,83,862689070242307,2025-06-22 12:58:41,2025-06-22 13:01:03.310,2025-06-22 13:01:02,92.00000,1,-23.50874,-47.60236,11,Válido,0,12628,0,760,11,27,3193.50,10,10
5536,SUR6A68,83,862689070242307,2025-06-22 13:58:42,2025-06-22 14:01:03.780,2025-06-22 14:01:02,92.00000,1,-23.50874,-47.60236,12,Válido,0,12620,0,760,11,27,3193.50,10,10
5537,SUR6A68,83,862689070242307,2025-06-22 14:58:46,2025-06-22 15:01:03.580,2025-06-22 15:01:02,92.00000,1,-23.50874,-47.60236,13,Válido,0,12620,0,760,11,27,3193.50,10,10
5538,SUR6A68,83,862689070242307,2025-06-22 15:59:06,2025-06-22 16:01:03.457,2025-06-22 16:01:02,92.00000,1,-23.50874,-47.60236,12,Válido,0,12628,0,760,11,27,3193.50,10,10
5539,SUR6A68,83,862689070242307,2025-06-22 16:58:42,2025-06-22 17:01:03.817,2025-06-22 17:01:02,92.00000,1,-23.50874,-47.60236,7,Válido,0,12628,0,760,11,27,3193.50,10,10
5540,SUR6A68,83,862689070242307,2025-06-22 17:58:50,2025-06-22 18:01:03.343,2025-06-22 18:01:02,92.00000,1,-23.50874,-47.60236,10,Válido,0,12620,0,760,11,27,3193.50,10,10
5541,SUR6A68,83,862689070242307,2025-06-22 18:58:49,2025-06-22 19:01:03.447,2025-06-22 19:01:02,92.00000,1,-23.50874,-47.60236,10,Válido,0,12636,0,760,11,27,3193.50,10,10
5542,SUR6A68,83,862689070242307,2025-06-22 19:59:06,2025-06-22 20:01:04.547,2025-06-22 20:01:02,92.00000,2,-23.50874,-47.60236,10,Válido,0,12628,0,760,11,27,3193.50,10,10
5544,SUR6A68,83,862689070242307,2025-06-22 20:58:47,2025-06-22 21:01:03.437,2025-06-22 21:01:02,92.00000,1,-23.50874,-47.60236,7,Válido,0,12628,0,760,11,27,3193.50,0,10
5545,SUR6A68,83,862689070242307,2025-06-22 20:58:47,2025-06-22 21:35:40.270,2025-06-22 21:35:39,92.00000,1,-23.50874,-47.60236,7,Válido,0,11219,0,667,GTIGN,21,3193.50,0,
5548,SUR6A68,83,862689070242307,2025-06-22 20:58:47,2025-06-22 21:35:48.180,2025-06-22 21:35:47,92.00000,1,-23.50874,-47.60236,0,Inválido,0,11379,0,668,GTIGF,20,3193.50,10,
5553,SUR6A68,83,862689070242307,2025-06-22 21:36:36,2025-06-22 21:36:36.933,2025-06-22 21:36:36,92.00000,0,-23.50874,-47.60236,6,Válido,0,12372,0,760,11,27,3193.50,10,10
5554,SUR6A68,83,862689070242307,2025-06-22 22:34:18,2025-06-22 22:36:33.313,2025-06-22 22:36:32,92.00000,1,-23.50874,-47.60236,5,Válido,0,12628,0,760,11,27,3193.50,10,10
5555,SUR6A68,83,862689070242307,2025-06-22 23:34:19,2025-06-22 23:36:33.330,2025-06-22 23:36:32,92.00000,1,-23.50874,-47.60236,4,Inválido,0,12636,0,760,11,27,3193.50,10,10
5556,SUR6A68,83,862689070242307,2025-06-23 01:34:15,2025-06-23 01:37:09.470,2025-06-23 01:36:29,3.00000,40,-23.50801,-47.60245,10,Válido,0,12636,0,760,11,27,3193.50,10,10
5557,SUR6A68,83,862689070242307,2025-06-23 02:34:07,2025-06-23 02:36:29.400,2025-06-23 02:36:29,3.00000,0,-23.50801,-47.60245,12,Válido,0,12636,0,760,11,27,3193.50,10,10
5558,SUR6A68,83,862689070242307,2025-06-23 03:34:07,2025-06-23 03:36:29.417,2025-06-23 03:36:29,3.00000,0,-23.50801,-47.60245,12,Válido,0,12628,0,760,11,27,3193.50,10,10
5559,SUR6A68,83,862689070242307,2025-06-23 04:34:07,2025-06-23 04:36:29.393,2025-06-23 04:36:29,3.00000,0,-23.50801,-47.60245,13,Válido,0,12628,0,760,11,27,3193.50,10,10
5560,SUR6A68,83,862689070242307,2025-06-23 05:34:13,2025-06-23 05:36:29.407,2025-06-23 05:36:29,3.00000,0,-23.50801,-47.60245,10,Válido,0,12628,0,760,11,27,3193.50,0,10
5561,SUR6A68,83,862689070242307,2025-06-23 05:34:13,2025-06-23 06:05:52.367,2025-06-23 06:05:52,3.00000,0,-23.50801,-47.60245,10,Válido,0,12412,0,667,GTIGN,21,3193.50,10,
5566,SUR6A68,83,862689070242307,2025-06-23 06:06:08,2025-06-23 06:06:08.743,2025-06-23 06:06:09,80.00000,-1,-23.50805,-47.60238,14,Válido,0,13757,0,761,22,30,3193.50,10,10
5573,SUR6A68,83,862689070242307,2025-06-23 06:08:59,2025-06-23 06:09:04.460,2025-06-23 06:09:04,223.00000,0,-23.50809,-47.60801,16,Válido,34,14141,0,761,22,30,3194.30,10,10
