 ,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion,Duration Ign On,Duration Ign Off,Satélites,HDOP,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage
2025-10-05 20:49:00,2025-10-05 15:43:55,2025-10-05 15:43:55,385349,862689070108177,1515,GTRTL,4.08,,698407,13075,80,00,11,,,7,1,0724,0005,08AD,4E58,0.5,247,25.6,-22.972458,-43.398078,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:01,2025-10-05 16:45:16,2025-10-05 16:45:15,385349,862689070108177,1519,GTRTL,4.04,,698407,13059,80,00,11,,,14,1,0724,0005,08AD,4E58,0.0,102,22.8,-22.972575,-43.398175,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:01,2025-10-05 16:43:55,2025-10-05 16:41:34,385349,862689070108177,1518,GTERI,4.06,00008200,698407,13059,80,00,11,,,11,1,0724,0005,08AD,4E58,0.0,247,25.6,-22.972458,-43.398078,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,247,25.6,-43.398078,-22.972458,2025-10-05 16:41:34,11,141.4
2025-10-05 20:49:02,2025-10-05 17:28:17,2025-10-05 16:45:15,385349,862689070108177,1521,GTINF,4.04,,698407,13051,80,00,11,,,,,,,,,,,,,,,,25,0,,,89551808170105429170,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:02,2025-10-05 16:45:16,2025-10-05 16:45:15,385349,862689070108177,1520,GTERI,4.04,00008200,698407,13059,80,00,11,,,14,1,0724,0005,08AD,4E58,0.0,102,22.8,-22.972575,-43.398175,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,102,22.8,-43.398175,-22.972575,2025-10-05 16:45:15,14,141.4
2025-10-05 20:49:03,2025-10-05 17:45:12,2025-10-05 17:42:52,385349,862689070108177,1523,GTERI,4.03,00008200,698407,13051,80,00,11,,,9,1,0724,0005,08AD,4E58,0.0,102,22.8,-22.972575,-43.398175,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,102,22.8,-43.398175,-22.972575,2025-10-05 17:42:52,9,141.4
2025-10-05 20:49:03,2025-10-05 17:44:51,2025-10-05 17:44:50,385349,862689070108177,1522,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:04,2025-10-05 17:45:47,2025-10-05 17:45:46,385349,862689070108177,1525,GTERI,4.01,00008200,698407,13043,80,00,11,,,9,1,0724,0005,08AD,4E58,0.2,142,11.9,-22.972397,-43.398382,141.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.2,142,11.9,-43.398382,-22.972397,2025-10-05 17:45:46,9,141.4
2025-10-05 20:49:04,2025-10-05 17:45:47,2025-10-05 17:45:46,385349,862689070108177,1524,GTRTL,4.01,,698407,13043,80,00,11,,,9,1,0724,0005,08AD,4E58,0.2,142,11.9,-22.972397,-43.398382,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:05,2025-10-05 18:45:46,2025-10-05 18:45:46,385349,862689070108177,1527,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:05,2025-10-05 18:45:43,2025-10-05 18:43:25,385349,862689070108177,1526,GTERI,3.98,00008200,698407,13035,80,00,11,,,6,1,0724,0005,08AD,4E58,0.0,142,11.9,-22.972397,-43.398382,141.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,142,11.9,-43.398382,-22.972397,2025-10-05 18:43:25,6,141.4
2025-10-05 20:49:06,2025-10-05 18:46:44,2025-10-05 18:46:43,385349,862689070108177,1529,GTERI,3.96,00008200,698407,13035,80,00,11,,,8,1,0724,0005,08AD,4E58,0.8,318,-101.0,-22.972265,-43.397787,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.8,318,-101.0,-43.397787,-22.972265,2025-10-05 18:46:43,8,141.4
2025-10-05 20:49:06,2025-10-05 18:46:44,2025-10-05 18:46:43,385349,862689070108177,1528,GTRTL,3.96,,698407,13035,80,00,11,,,8,1,0724,0005,08AD,4E58,0.8,318,-101.0,-22.972265,-43.397787,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:07,2025-10-05 19:46:42,2025-10-05 19:46:41,385349,862689070108177,1531,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:07,2025-10-05 19:46:39,2025-10-05 19:44:19,385349,862689070108177,1530,GTERI,3.96,00008200,698407,13027,80,00,11,,,13,1,0724,0005,08AD,4E58,0.0,318,-101.0,-22.972265,-43.397787,141.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,318,-101.0,-43.397787,-22.972265,2025-10-05 19:44:19,13,141.4
2025-10-05 20:49:08,2025-10-05 19:47:38,2025-10-05 19:47:37,385349,862689070108177,1533,GTERI,3.93,00008200,698407,13027,80,00,11,,,10,1,0724,0005,08AD,4E58,0.6,0,-13.0,-22.972513,-43.398158,141.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.6,0,-13.0,-43.398158,-22.972513,2025-10-05 19:47:37,10,141.4
2025-10-05 20:49:08,2025-10-05 19:47:38,2025-10-05 19:47:37,385349,862689070108177,1532,GTRTL,3.93,,698407,13027,80,00,11,,,10,1,0724,0005,08AD,4E58,0.6,0,-13.0,-22.972513,-43.398158,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:09,2025-10-05 20:47:38,2025-10-05 20:47:38,385349,862689070108177,1535,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 20:49:09,2025-10-05 20:47:34,2025-10-05 20:45:14,385349,862689070108177,1534,GTERI,3.92,00008200,698407,13019,80,00,11,,,12,1,0724,0005,08AD,4E58,0.0,0,-13.0,-22.972513,-43.398158,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,0,-13.0,-43.398158,-22.972513,2025-10-05 20:45:14,12,141.4
2025-10-05 20:49:10,2025-10-05 20:48:35,2025-10-05 20:48:34,385349,862689070108177,1537,GTERI,3.90,00008200,698407,13019,80,00,11,,,12,1,0724,0005,08AD,4E58,0.3,76,33.8,-22.972600,-43.398085,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.3,76,33.8,-43.398085,-22.972600,2025-10-05 20:48:34,12,141.4
2025-10-05 20:49:10,2025-10-05 20:48:35,2025-10-05 20:48:34,385349,862689070108177,1536,GTRTL,3.90,,698407,13019,80,00,11,,,12,1,0724,0005,08AD,4E58,0.3,76,33.8,-22.972600,-43.398085,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:04:29,2025-10-05 21:57:36,2025-10-05 21:57:36,385349,862689070108177,1539,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:04:29,2025-10-05 21:48:31,2025-10-05 21:46:10,385349,862689070108177,1538,GTERI,3.88,00008200,698407,13011,80,00,11,,,10,1,0724,0005,08AD,4E58,0.0,76,33.8,-22.972600,-43.398085,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,76,33.8,-43.398085,-22.972600,2025-10-05 21:46:10,10,141.4
2025-10-05 22:04:30,2025-10-05 21:58:35,2025-10-05 21:58:34,385349,862689070108177,1540,GTRTL,3.85,,698407,13003,80,00,11,,,11,1,0724,0005,08AD,4E58,0.3,150,-21.2,-22.972532,-43.398282,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:04:31,2025-10-05 21:58:35,2025-10-05 21:58:34,385349,862689070108177,1541,GTERI,3.85,00008200,698407,13003,80,00,11,,,11,1,0724,0005,08AD,4E58,0.3,150,-21.2,-22.972532,-43.398282,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.3,150,-21.2,-43.398282,-22.972532,2025-10-05 21:58:34,11,141.4
2025-10-05 22:58:31,2025-10-05 22:58:30,2025-10-05 22:56:11,385349,862689070108177,1542,GTERI,3.85,00008200,698407,13003,80,00,11,,,13,1,0724,0005,08AD,53F9,0.0,150,-21.2,-22.972532,-43.398282,141.4,,16,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-05 22:56:11,13,141.4
2025-10-06 00:01:11,2025-10-05 23:58:30,2025-10-05 23:56:10,385349,862689070108177,1543,GTERI,3.84,00008200,698407,12995,80,00,11,,,11,1,0724,0005,08AD,4E58,0.0,150,-21.2,-22.972532,-43.398282,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-05 23:56:10,11,141.4
2025-10-06 00:01:51,2025-10-05 23:58:30,2025-10-05 23:56:10,385349,862689070108177,1543,GTERI,3.84,00008200,698407,12995,80,00,11,,,11,1,0724,0005,08AD,4E58,0.0,150,-21.2,-22.972532,-43.398282,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-05 23:56:10,11,141.4
2025-10-06 00:58:46,2025-10-06 00:58:30,2025-10-06 00:56:09,385349,862689070108177,1544,GTERI,3.82,00008200,698407,12995,80,00,11,,,8,1,0724,0005,08AD,4E58,0.0,150,-21.2,-22.972532,-43.398282,141.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 00:56:09,8,141.4
2025-10-06 01:58:31,2025-10-06 01:58:30,2025-10-06 01:56:10,385349,862689070108177,1545,GTERI,3.81,00008200,698407,12987,80,00,11,,,11,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 01:56:10,11,141.4
2025-10-06 02:58:31,2025-10-06 02:58:30,2025-10-06 02:56:10,385349,862689070108177,1546,GTERI,3.80,00008200,698407,12979,80,00,11,,,9,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 02:56:10,9,141.4
2025-10-06 03:58:31,2025-10-06 03:58:30,2025-10-06 03:56:12,385349,862689070108177,1547,GTERI,3.80,00008200,698407,12979,80,00,11,,,8,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 03:56:12,8,141.4
2025-10-06 05:01:32,2025-10-06 04:58:30,2025-10-06 04:56:09,385349,862689070108177,1548,GTERI,3.78,00008200,698407,12971,80,00,11,,,12,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 04:56:09,12,141.4
2025-10-06 05:58:31,2025-10-06 05:58:30,2025-10-06 05:56:11,385349,862689070108177,1549,GTERI,3.77,00008200,698407,12971,80,00,11,,,10,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 05:56:11,10,141.4
2025-10-06 06:58:31,2025-10-06 06:58:30,2025-10-06 06:56:09,385349,862689070108177,1550,GTERI,3.76,00008200,698407,12964,80,00,11,,,7,1,0724,0005,08AD,1BDC,0.0,150,-21.2,-22.972532,-43.398282,141.4,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,150,-21.2,-43.398282,-22.972532,2025-10-06 06:56:09,7,141.4
2025-10-06 07:00:11,2025-10-06 06:59:36,2025-10-06 06:56:09,385349,862689070108177,1551,GTIGN,3.76,,698407,12460,81,00,22,,36658,7,1,0724,0005,08AD,4E58,0.0,150,-21.2,-22.972532,-43.398282,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 07:00:13,2025-10-06 06:59:57,2025-10-06 06:59:57,385349,862689070108177,1553,GTERI,3.77,00008200,698407,13554,81,00,22,,,7,2,0724,0005,08AD,4E58,7.5,262,-17.2,-22.972252,-43.398007,141.4,,21,0,1,1800,,,,,,,,,,,,,,,,2,7.5,262,-17.2,-43.398007,-22.972252,2025-10-06 06:59:57,7,141.4
2025-10-06 07:02:56,2025-10-06 07:02:55,2025-10-06 07:02:50,385349,862689070108177,1555,GTERI,3.86,00008200,698407,13930,81,00,22,,,12,1,0724,0005,08AD,0CA0,19.5,101,28.9,-22.971157,-43.392945,142.4,,31,0,1,1800,,,,,,,,,,,,,,,,1,36.7,46,4.0,-43.398338,-22.971563,2025-10-06 07:01:17,11,141.8
2025-10-06 07:05:56,2025-10-06 07:05:55,2025-10-06 07:05:50,385349,862689070108177,1557,GTERI,3.88,00008200,698407,13922,81,00,22,,,11,1,0724,0005,08AD,33B0,24.1,125,18.3,-22.972093,-43.387052,143.3,,12,0,1,1800,,,,,,,,,,,,,,,,1,30.5,126,24.6,-43.388195,-22.971315,2025-10-06 07:04:33,12,143.2
2025-10-06 07:08:56,2025-10-06 07:08:55,2025-10-06 07:08:51,385349,862689070108177,1560,GTERI,3.88,00008200,698407,13874,81,00,22,,,15,1,0724,0005,08AD,3C1C,0.0,81,1.8,-22.973365,-43.382160,143.8,,18,0,1,1800,,,,,,,,,,,,,,,,1,31.9,128,11.8,-43.386452,-22.972523,2025-10-06 07:06:54,14,143.4
2025-10-06 07:11:56,2025-10-06 07:11:55,2025-10-06 07:11:51,385349,862689070108177,1562,GTERI,3.89,00008200,698407,13938,81,00,22,,,15,1,0724,0005,08AD,36D0,47.7,89,4.4,-22.973548,-43.370385,145.1,,28,0,1,1800,,,,,,,,,,,,,,,,1,54.4,90,2.1,-43.374845,-22.973425,2025-10-06 07:11:14,16,144.6
2025-10-06 07:14:56,2025-10-06 07:14:55,2025-10-06 07:14:51,385349,862689070108177,1565,GTERI,3.90,00008200,698407,13946,81,00,22,,,15,1,0724,0005,0975,507E,39.8,175,14.5,-22.983462,-43.366050,146.9,,13,0,1,1800,,,,,,,,,,,,,,,,1,63.3,188,8.3,-43.366053,-22.979298,2025-10-06 07:14:17,15,146.4
2025-10-06 07:17:56,2025-10-06 07:17:55,2025-10-06 07:17:51,385349,862689070108177,1567,GTERI,3.91,00008200,698407,13906,81,00,22,,,13,1,0724,0005,0975,057E,19.0,226,9.7,-22.993995,-43.376523,149.0,,14,0,1,1800,,,,,,,,,,,,,,,,1,66.3,256,2.5,-43.374668,-22.993210,2025-10-06 07:17:35,13,148.8
2025-10-06 07:20:56,2025-10-06 07:20:55,2025-10-06 07:20:51,385349,862689070108177,1570,GTERI,3.92,00008200,698407,13914,81,00,22,,,15,1,0724,0005,0975,4A3E,0.0,335,14.1,-22.986835,-43.379363,149.9,,30,0,1,1800,,,,,,,,,,,,,,,,1,41.7,341,15.7,-43.377457,-22.991655,2025-10-06 07:18:56,13,149.3
2025-10-06 07:23:57,2025-10-06 07:23:55,2025-10-06 07:23:51,385349,862689070108177,1572,GTERI,3.93,00008200,698407,13946,81,00,22,,,16,1,0724,0005,0975,232E,11.0,251,3.8,-22.982388,-43.378788,150.5,,22,0,1,1800,,,,,,,,,,,,,,,,1,30.8,47,16.1,-43.378677,-22.984633,2025-10-06 07:22:49,16,150.3
2025-10-06 07:26:56,2025-10-06 07:26:55,2025-10-06 07:26:51,385349,862689070108177,1575,GTERI,3.94,00008200,698407,13922,81,00,22,,,16,1,0724,0005,0975,232E,7.5,320,4.8,-22.982287,-43.379585,150.7,,26,0,1,1800,,,,,,,,,,,,,,,,1,20.6,185,13.5,-43.379205,-22.982703,2025-10-06 07:24:09,17,150.6
2025-10-06 07:29:56,2025-10-06 07:29:55,2025-10-06 07:29:51,385349,862689070108177,1577,GTERI,3.95,00008200,698407,13962,81,00,22,,,16,1,0724,0005,0975,232E,9.1,160,30.1,-22.983537,-43.380652,151.1,,26,0,1,1800,,,,,,,,,,,,,,,,1,19.5,162,21.4,-43.381043,-22.982513,2025-10-06 07:29:05,17,151.1
2025-10-06 07:32:56,2025-10-06 07:32:55,2025-10-06 07:32:51,385349,862689070108177,1580,GTERI,3.96,00008200,698407,13954,81,00,22,,,15,1,0724,0005,0975,4A3E,32.2,160,13.4,-22.990627,-43.377933,152.0,,29,0,1,1800,,,,,,,,,,,,,,,,1,40.9,162,13.8,-43.377808,-22.990982,2025-10-06 07:32:55,15,152.1
2025-10-06 07:35:56,2025-10-06 07:35:55,2025-10-06 07:35:51,385349,862689070108177,1582,GTERI,3.97,00008200,698407,13954,81,00,22,,,17,1,0724,0005,0975,539E,15.7,231,9.8,-22.999838,-43.374275,153.3,,18,0,1,1800,,,,,,,,,,,,,,,,1,63.5,160,7.2,-43.375850,-22.996833,2025-10-06 07:35:04,16,152.9
2025-10-06 07:38:56,2025-10-06 07:38:55,2025-10-06 07:38:51,385349,862689070108177,1585,GTERI,3.98,00008200,698407,13978,81,00,22,,,16,1,0724,0005,0975,20D6,72.4,271,3.0,-22.999923,-43.398672,155.9,,23,0,1,1800,,,,,,,,,,,,,,,,1,73.1,272,2.1,-43.399452,-22.999897,2025-10-06 07:38:55,16,155.9
2025-10-06 07:40:41,2025-10-06 07:40:38,,385349,862689070108177,1587,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 07:41:56,2025-10-06 07:41:55,2025-10-06 07:41:51,385349,862689070108177,1588,GTERI,3.99,00008200,698407,13946,81,00,22,,,17,1,0724,0005,0975,533A,66.6,250,6.9,-23.003373,-43.426398,158.8,,15,0,1,1800,,,,,,,,,,,,,,,,1,76.7,271,-0.3,-43.400678,-22.999845,2025-10-06 07:39:01,16,156.0
2025-10-06 07:44:57,2025-10-06 07:44:55,2025-10-06 07:44:51,385349,862689070108177,1591,GTERI,4.01,00008200,698407,13954,81,00,22,,,15,1,0724,0005,0975,0966,67.9,36,5.4,-22.996032,-43.423968,161.4,,14,0,1,1800,,,,,,,,,,,,,,,,1,72.7,65,6.2,-43.425843,-22.997648,2025-10-06 07:44:37,15,161.1
2025-10-06 07:47:56,2025-10-06 07:47:55,2025-10-06 07:47:51,385349,862689070108177,1593,GTERI,4.02,00008200,698407,13954,81,00,22,,,16,1,0724,0005,08AD,53F9,60.2,64,9.3,-22.973087,-43.402903,164.8,,9,0,1,1800,,,,,,,,,,,,,,,,1,74.6,40,-5.8,-43.413023,-22.985595,2025-10-06 07:46:17,16,163.0
2025-10-06 11:14:31,2025-10-06 07:50:44,2025-10-06 07:50:44,385349,862689070108177,1596,GTIGF,4.03,,698407,12860,80,00,12,3068,,13,0,0724,0005,08AD,4E58,0.0,277,3.0,-22.972442,-43.398268,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:33,2025-10-06 07:59:32,2025-10-06 07:59:32,385349,862689070108177,1598,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:33,2025-10-06 07:50:45,2025-10-06 07:50:45,385349,862689070108177,1597,GTERI,4.03,00008200,698407,12876,80,00,12,,,13,1,0724,0005,08AD,4E58,0.0,277,3.0,-22.972442,-43.398268,165.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,277,3.0,-43.398268,-22.972442,2025-10-06 07:50:45,13,165.4
2025-10-06 11:14:34,2025-10-06 08:00:28,2025-10-06 08:00:27,385349,862689070108177,1600,GTERI,3.93,00008200,698407,13131,80,00,11,,,10,1,0724,0005,08AD,4E58,6.2,287,23.4,-22.972498,-43.398363,165.4,,27,0,1,1800,,,,,,,,,,,,,,,,1,6.2,287,23.4,-43.398363,-22.972498,2025-10-06 08:00:27,10,165.4
2025-10-06 11:14:34,2025-10-06 08:00:28,2025-10-06 08:00:27,385349,862689070108177,1599,GTRTL,3.93,,698407,13131,80,00,11,,,10,1,0724,0005,08AD,4E58,6.2,287,23.4,-22.972498,-43.398363,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:35,2025-10-06 09:00:25,2025-10-06 08:58:04,385349,862689070108177,1601,GTERI,3.91,00008200,698407,13075,80,00,11,,,7,1,0724,0005,08AD,4E58,0.0,287,23.4,-22.972498,-43.398363,165.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,287,23.4,-43.398363,-22.972498,2025-10-06 08:58:04,7,165.4
2025-10-06 11:14:36,2025-10-06 09:00:31,2025-10-06 09:00:31,385349,862689070108177,1602,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:37,2025-10-06 09:01:28,2025-10-06 09:01:27,385349,862689070108177,1604,GTERI,3.89,00008200,698407,13075,80,00,11,,,6,1,0724,0005,08AD,4E58,0.3,0,2.3,-22.972705,-43.397892,165.4,,27,0,1,1800,,,,,,,,,,,,,,,,1,0.3,0,2.3,-43.397892,-22.972705,2025-10-06 09:01:27,6,165.4
2025-10-06 11:14:37,2025-10-06 09:01:28,2025-10-06 09:01:27,385349,862689070108177,1603,GTRTL,3.89,,698407,13075,80,00,11,,,6,1,0724,0005,08AD,4E58,0.3,0,2.3,-22.972705,-43.397892,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:38,2025-10-06 10:01:31,2025-10-06 10:01:31,385349,862689070108177,1606,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:38,2025-10-06 10:01:24,2025-10-06 09:59:04,385349,862689070108177,1605,GTERI,3.87,00008200,698407,13051,80,00,11,,,7,1,0724,0005,08AD,4E58,0.0,0,2.3,-22.972705,-43.397892,165.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,0,2.3,-43.397892,-22.972705,2025-10-06 09:59:04,7,165.4
2025-10-06 11:14:39,2025-10-06 10:02:30,2025-10-06 10:02:30,385349,862689070108177,1608,GTERI,3.85,00008200,698407,13051,80,00,11,,,6,1,0724,0005,08AD,4E58,0.6,198,32.2,-22.972568,-43.398315,165.4,,27,0,1,1800,,,,,,,,,,,,,,,,1,0.6,198,32.2,-43.398315,-22.972568,2025-10-06 10:02:30,6,165.4
2025-10-06 11:14:39,2025-10-06 10:02:30,2025-10-06 10:02:30,385349,862689070108177,1607,GTRTL,3.85,,698407,13051,80,00,11,,,6,1,0724,0005,08AD,4E58,0.6,198,32.2,-22.972568,-43.398315,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:40,2025-10-06 11:02:29,2025-10-06 11:00:12,385349,862689070108177,1610,GTERI,3.84,00008200,698407,13035,80,00,11,,,6,1,0724,0005,08AD,4E58,0.0,198,32.2,-22.972568,-43.398315,165.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.0,198,32.2,-43.398315,-22.972568,2025-10-06 11:00:12,6,165.4
2025-10-06 11:14:40,2025-10-06 11:02:27,2025-10-06 11:02:26,385349,862689070108177,1609,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:41,2025-10-06 11:03:26,2025-10-06 11:03:25,385349,862689070108177,1612,GTERI,3.89,00008200,698407,13938,81,00,21,,,7,1,0724,0005,08AD,4E58,2.5,177,81.0,-22.972528,-43.398175,165.4,,24,0,1,1800,,,,,,,,,,,,,,,,1,2.5,177,81.0,-43.398175,-22.972528,2025-10-06 11:03:25,7,165.4
2025-10-06 11:14:41,2025-10-06 11:03:26,2025-10-06 11:03:25,385349,862689070108177,1611,GTRTL,3.89,,698407,13938,81,00,21,,,7,1,0724,0005,08AD,4E58,2.5,177,81.0,-22.972528,-43.398175,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:42,2025-10-06 11:03:54,2025-10-06 11:03:54,385349,862689070108177,1615,GTERI,3.89,00008200,698407,13818,80,00,12,,,7,1,0724,0005,08AD,53F9,4.8,10,79.7,-22.972767,-43.398567,165.4,,17,0,1,1800,,,,,,,,,,,,,,,,1,4.8,10,79.7,-43.398567,-22.972767,2025-10-06 11:03:54,7,165.4
2025-10-06 11:14:42,2025-10-06 11:03:54,2025-10-06 11:03:53,385349,862689070108177,1614,GTIGF,3.89,,698407,13834,80,00,12,41,,8,0,0724,0005,08AD,53F9,4.8,10,79.7,-22.972767,-43.398567,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:43,2025-10-06 11:14:21,2025-10-06 11:14:20,385349,862689070108177,1617,GTRTL,3.81,,698407,13019,80,00,11,,,9,1,0724,0005,08AD,4E58,1.9,130,-27.9,-22.972777,-43.398560,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:43,2025-10-06 11:13:23,2025-10-06 11:13:22,385349,862689070108177,1616,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:14:44,2025-10-06 11:14:21,2025-10-06 11:14:20,385349,862689070108177,1618,GTERI,3.81,00008200,698407,13019,80,00,11,,,9,1,0724,0005,08AD,4E58,1.9,130,-27.9,-22.972777,-43.398560,165.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,1.9,130,-27.9,-43.398560,-22.972777,2025-10-06 11:14:20,9,165.4
2025-10-06 11:15:25,2025-10-06 11:15:23,2025-10-06 11:14:20,385349,862689070108177,1619,GTIGN,3.80,,698407,12812,81,00,21,,679,9,1,0724,0005,08AD,53F9,1.9,130,-27.9,-22.972777,-43.398560,165.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06 11:15:37,2025-10-06 11:15:34,2025-10-06 11:15:34,385349,862689070108177,1621,GTERI,3.81,00008200,698407,13858,81,00,22,,,7,1,0724,0005,08AD,53F9,6.9,37,-27.8,-22.972707,-43.398533,165.4,,17,0,1,1800,,,,,,,,,,,,,,,,1,6.9,37,-27.8,-43.398533,-22.972707,2025-10-06 11:15:34,7,165.5
2025-10-06 11:35:28,2025-10-06 11:18:32,2025-10-06 11:18:28,385349,862689070108177,1623,GTERI,3.90,00008200,698407,13874,81,00,22,,,9,1,0724,0005,08AD,53F9,12.0,176,-18.8,-22.971362,-43.392595,166.3,,21,0,1,900,,,,,,,,,,,,,,,,1,41.1,48,-29.7,-43.398163,-22.971835,2025-10-06 11:16:42,10,165.7
2025-10-06 11:35:29,2025-10-06 11:21:32,2025-10-06 11:21:28,385349,862689070108177,1625,GTERI,3.92,00008200,698407,13914,81,00,22,,,13,1,0724,0005,0975,232E,42.5,97,6.6,-22.973445,-43.378295,168.0,,12,0,1,1800,,,,,,,,,,,,,,,,1,59.4,90,3.2,-43.390387,-22.973553,2025-10-06 11:19:22,11,166.8
