Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type,Tipo Mensagem,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete,Distância,Discrepancia,Distancia esperada
1275,QRQ1J66,83,4675739775,2025-06-17 20:05:35,2025-06-17 20:05:40.037,2025-06-17 20:05:35,246.0,5,-5.911585,-42.68762,19,Válido,96,4058,0,667,21,21,545.18,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1276,QRQ1J66,83,4675739775,2025-06-17 20:05:44,2025-06-17 20:05:45.803,2025-06-17 20:05:44,246.0,1,-5.912458,-42.68957,19,Válido,92,13558,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,545.42,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1277,QRQ1J66,83,4675739775,2025-06-17 20:06:03,2025-06-17 20:06:03.690,2025-06-17 20:06:03,232.0,0,-5.914491,-42.69327,19,Inválido,0,760,0,668,12,20,545.81,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1278,QRQ1J66,83,4675739775,2025-06-17 20:06:12,2025-06-17 20:06:13.130,2025-06-17 20:06:12,219.0,1,-5.915973,-42.69477,19,Inválido,0,4026,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,545.81,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1279,QRQ1J66,83,4675739775,2025-06-17 20:07:36,2025-06-17 20:07:36.560,2025-06-17 20:07:36,217.0,0,-5.933711,-42.70799,18,Válido,103,4052,0,667,21,21,545.81,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1280,QRQ1J66,83,4675739775,2025-06-17 20:07:45,2025-06-17 20:07:45.450,2025-06-17 20:07:45,216.0,0,-5.935562,-42.70938,19,Válido,101,13588,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,546.07,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1281,QRQ1J66,83,4675739775,2025-06-17 20:08:03,2025-06-17 20:08:03.440,2025-06-17 20:08:03,217.0,0,-5.93933,-42.71216,18,Inválido,0,760,0,668,12,20,546.47,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1282,QRQ1J66,83,4675739775,2025-06-17 20:08:10,2025-06-17 20:08:10.563,2025-06-17 20:08:10,217.0,0,-5.940777,-42.71324,19,Válido,101,13588,0,667,21,21,546.47,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1283,QRQ1J66,83,4675739775,2025-06-17 20:08:20,2025-06-17 20:08:20.490,2025-06-17 20:08:20,217.0,0,-5.94277,-42.71472,18,Inválido,0,760,0,668,12,20,546.66,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1284,QRQ1J66,83,4675739775,2025-06-17 20:08:29,2025-06-17 20:08:29.440,2025-06-17 20:08:29,216.0,0,-5.944563,-42.71605,18,Inválido,0,4032,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,546.66,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1285,QRQ1J66,83,4675739775,2025-06-17 20:09:04,2025-06-17 20:09:05.277,2025-06-17 20:09:04,217.0,1,-5.951924,-42.72152,18,Válido,106,4052,0,667,21,21,546.66,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1286,QRQ1J66,83,4675739775,2025-06-17 20:09:13,2025-06-17 20:09:14.377,2025-06-17 20:09:13,217.0,1,-5.95386,-42.72296,19,Válido,107,13619,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,546.93,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1287,QRQ1J66,83,4675739775,2025-06-17 20:09:18,2025-06-17 20:09:21.723,2025-06-17 20:09:18,216.0,3,-5.954934,-42.72375,19,Inválido,0,760,0,668,12,20,546.99,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1288,QRQ1J66,83,4675739775,2025-06-17 20:09:27,2025-06-17 20:09:31.180,2025-06-17 20:09:27,216.0,4,-5.95689,-42.7252,16,Inválido,0,4020,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,546.99,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1289,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:31.293,2025-06-17 20:10:25,182.0,66,-5.967367,-42.73005,18,Inválido,0,4046,1,667,21,21,546.99,10,GTIGN,X,X,,0,,,13.0,NA_0,3.27,3.27*,0.0
1290,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:32.933,2025-06-17 20:10:34,182.0,58,-5.967367,-42.73005,18,Inválido,0,13588,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,546.99,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,22.0,NA_0,3.27,3.27*,0.0
1291,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:34.110,2025-06-17 20:10:38,182.0,56,-5.967367,-42.73005,18,Inválido,0,760,0,668,12,20,546.99,10,GTIGF,X,X,,0,,,26.0,NA_0,3.27,3.27*,0.0
1292,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:34.240,2025-06-17 20:10:47,182.0,47,-5.967367,-42.73005,18,Inválido,0,4050,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,546.99,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,35.0,NA_0,3.27,3.27*,0.0
1293,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:36.107,2025-06-17 20:10:49,182.0,47,-5.967367,-42.73005,18,Inválido,0,4050,0,667,21,21,546.99,10,GTIGN,X,X,,0,,,37.0,NA_0,3.27,3.27*,0.0
1294,QRQ1J66,83,4675739775,2025-06-17 20:10:12,2025-06-17 20:11:38.080,2025-06-17 20:10:53,182.0,45,-5.967367,-42.73005,18,Inválido,0,4042,0,668,12,20,546.99,10,GTIGF,X,X,,0,,,41.0,NA_0,3.27,3.27*,0.0
1295,QRQ1J66,83,4675739775,2025-06-17 20:12:27,2025-06-17 20:12:27.590,2025-06-17 20:12:27,195.0,0,-6.001892,-42.73375,19,Válido,103,4042,0,667,21,21,546.99,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1296,QRQ1J66,83,4675739775,2025-06-17 20:12:36,2025-06-17 20:12:36.563,2025-06-17 20:12:36,195.0,0,-6.004136,-42.73436,19,Válido,104,13649,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,547.24,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1297,QRQ1J66,83,4675739775,2025-06-17 20:12:39,2025-06-17 20:12:39.780,2025-06-17 20:12:39,195.0,0,-6.0049,-42.73455,19,Inválido,0,760,0,668,12,20,547.24,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1298,QRQ1J66,83,4675739775,2025-06-17 20:12:48,2025-06-17 20:12:48.693,2025-06-17 20:12:48,195.0,0,-6.007183,-42.73517,18,Inválido,0,4020,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,547.24,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1299,QRQ1J66,83,4675739775,2025-06-17 20:12:58,2025-06-17 20:13:04.137,2025-06-17 20:12:58,195.0,6,-6.00977,-42.73587,19,Válido,107,4042,0,667,21,21,547.24,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1300,QRQ1J66,83,4675739775,2025-06-17 20:13:07,2025-06-17 20:13:08.170,2025-06-17 20:13:07,195.0,1,-6.01208,-42.73649,19,Válido,103,13588,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,547.51,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1301,QRQ1J66,83,4675739775,2025-06-17 20:13:38,2025-06-17 20:15:08.463,2025-06-17 20:13:38,196.0,90,-6.019954,-42.73862,15,Inválido,0,760,1,668,12,20,548.29,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1302,QRQ1J66,83,4675739775,2025-06-17 20:13:47,2025-06-17 20:15:08.573,2025-06-17 20:13:47,195.0,81,-6.02223,-42.73924,15,Válido,99,4044,1,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,548.29,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1303,QRQ1J66,83,4675739775,2025-06-17 20:13:49,2025-06-17 20:15:08.810,2025-06-17 20:13:49,192.0,79,-6.022715,-42.73935,16,Válido,99,4046,1,667,21,21,548.29,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1304,QRQ1J66,83,4675739775,2025-06-17 20:13:58,2025-06-17 20:15:09.190,2025-06-17 20:13:58,168.0,71,-6.025054,-42.73929,18,Válido,107,13649,1,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,548.55,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1305,QRQ1J66,83,4675739775,2025-06-17 20:16:49,2025-06-17 20:16:49.523,2025-06-17 20:16:49,188.0,0,-6.058258,-42.73571,19,Válido,17,13588,0,761,22,30,552.28,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
1306,QRQ1J66,83,4675739775,2025-06-17 20:18:28,2025-06-17 20:18:28.423,2025-06-17 20:18:28,164.0,0,-6.068537,-42.73645,19,Inválido,0,760,0,668,12,20,553.37,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1307,QRQ1J66,83,4675739775,2025-06-17 20:18:37,2025-06-17 20:18:37.443,2025-06-17 20:18:37,156.0,0,-6.070594,-42.73559,16,Inválido,0,4030,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,553.37,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1308,QRQ1J66,83,4675739775,2025-06-17 20:19:55,2025-06-17 20:19:55.610,2025-06-17 20:19:55,155.0,0,-6.084375,-42.72923,20,Válido,56,4044,0,667,21,21,553.37,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1309,QRQ1J66,83,4675739775,2025-06-17 20:20:04,2025-06-17 20:20:04.393,2025-06-17 20:20:04,155.0,0,-6.085833,-42.72855,19,Válido,82,13619,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,553.55,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1310,QRQ1J66,83,4675739775,2025-06-17 20:22:52,2025-06-17 20:22:52.403,2025-06-17 20:22:52,190.0,0,-6.120262,-42.72621,18,Inválido,0,760,0,668,12,20,557.45,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1311,QRQ1J66,83,4675739775,2025-06-17 20:22:57,2025-06-17 20:22:57.633,2025-06-17 20:22:57,181.0,0,-6.121477,-42.72635,16,Válido,95,13588,0,667,21,21,557.45,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1312,QRQ1J66,83,4675739775,2025-06-17 20:23:24,2025-06-17 20:23:30.513,2025-06-17 20:23:24,143.0,6,-6.126897,-42.72383,18,Inválido,0,760,0,668,12,20,558.04,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1313,QRQ1J66,83,4675739775,2025-06-17 20:23:33,2025-06-17 20:23:43.373,2025-06-17 20:23:33,143.0,10,-6.12874,-42.72249,18,Inválido,0,4006,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,558.04,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1314,QRQ1J66,83,4675739775,2025-06-17 20:25:19,2025-06-17 20:25:21.513,2025-06-17 20:25:19,163.0,2,-6.152211,-42.71268,17,Válido,103,4038,0,667,21,21,558.04,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1315,QRQ1J66,83,4675739775,2025-06-17 20:25:28,2025-06-17 20:25:33.617,2025-06-17 20:25:28,164.0,5,-6.154413,-42.71203,17,Inválido,0,4006,0,668,12,20,558.24,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1316,QRQ1J66,83,4675739775,2025-06-17 20:25:57,2025-06-17 20:25:57.483,2025-06-17 20:25:57,163.0,0,-6.161668,-42.70987,17,Válido,105,4036,0,667,21,21,558.24,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1317,QRQ1J66,83,4675739775,2025-06-17 20:26:03,2025-06-17 20:26:03.417,2025-06-17 20:26:03,163.0,0,-6.163184,-42.70942,18,Inválido,0,4000,0,668,12,20,558.32,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1318,QRQ1J66,83,4675739775,2025-06-17 20:26:21,2025-06-17 20:27:08.677,2025-06-17 20:26:21,186.0,47,-6.167844,-42.70859,16,Válido,104,4036,0,667,21,21,558.32,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1319,QRQ1J66,83,4675739775,2025-06-17 20:26:25,2025-06-17 20:28:30.103,2025-06-17 20:26:25,191.0,125,-6.168895,-42.70877,17,Inválido,0,4004,1,668,12,20,558.38,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1320,QRQ1J66,83,4675739775,2025-06-17 20:26:33,2025-06-17 20:28:30.757,2025-06-17 20:26:33,192.0,117,-6.170929,-42.70918,18,Válido,101,4036,1,667,21,21,558.38,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1321,QRQ1J66,83,4675739775,2025-06-17 20:26:49,2025-06-17 20:28:31.230,2025-06-17 20:26:49,191.0,102,-6.174855,-42.70998,18,Válido,103,13619,1,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,558.77,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1322,QRQ1J66,83,4675739775,2025-06-17 20:26:56,2025-06-17 20:28:31.797,2025-06-17 20:26:56,190.0,95,-6.176613,-42.71033,17,Inválido,0,760,1,668,12,20,558.88,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1323,QRQ1J66,83,4675739775,2025-06-17 20:27:05,2025-06-17 20:28:32.670,2025-06-17 20:27:05,169.0,87,-6.178944,-42.7103,17,Inválido,0,3956,1,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,558.88,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1324,QRQ1J66,83,4675739775,2025-06-17 20:27:10,2025-06-17 20:28:34.820,2025-06-17 20:27:10,157.0,84,-6.180168,-42.7099,19,Válido,101,4058,1,667,21,21,558.88,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1325,QRQ1J66,83,4675739775,2025-06-17 20:27:19,2025-06-17 20:28:35.993,2025-06-17 20:27:19,147.0,76,-6.182053,-42.70879,19,Inválido,0,13588,1,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,559.1,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1326,QRQ1J66,83,4675739775,2025-06-17 20:27:43,2025-06-17 20:28:37.037,2025-06-17 20:27:43,149.0,54,-6.18696,-42.70573,19,Inválido,0,760,0,668,12,20,559.66,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1327,QRQ1J66,83,4675739775,2025-06-17 20:27:52,2025-06-17 20:28:37.773,2025-06-17 20:27:52,165.0,45,-6.189058,-42.70486,17,Inválido,0,4006,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,559.66,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1328,QRQ1J66,83,4675739775,2025-06-17 20:28:47,2025-06-17 20:28:47.533,2025-06-17 20:28:47,175.0,0,-6.20344,-42.70338,19,Válido,104,4060,0,667,21,21,559.66,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1329,QRQ1J66,83,4675739775,2025-06-17 20:28:56,2025-06-17 20:28:56.573,2025-06-17 20:28:56,174.0,0,-6.205695,-42.70316,17,Inválido,0,760,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,559.88,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1330,QRQ1J66,83,4675739775,2025-06-17 20:29:01,2025-06-17 20:29:01.440,2025-06-17 20:29:01,175.0,0,-6.2069,-42.70304,19,Inválido,0,790,0,668,12,20,559.93,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1331,QRQ1J66,83,4675739775,2025-06-17 20:29:21,2025-06-17 20:29:21.477,2025-06-17 20:29:21,174.0,0,-6.211505,-42.70259,19,Inválido,0,4012,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,559.93,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1332,QRQ1J66,83,4675739775,2025-06-17 20:29:58,2025-06-17 20:29:59.710,2025-06-17 20:29:58,191.0,1,-6.221086,-42.70204,19,Válido,98,4064,0,667,21,21,559.93,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1333,QRQ1J66,83,4675739775,2025-06-17 20:30:02,2025-06-17 20:30:02.800,2025-06-17 20:30:02,200.0,0,-6.222025,-42.70231,19,Inválido,0,4012,0,668,12,20,559.96,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1334,QRQ1J66,83,4675739775,2025-06-17 20:31:17,2025-06-17 20:31:32.557,2025-06-17 20:31:17,223.0,15,-6.236364,-42.71504,14,Válido,100,4062,0,667,21,21,559.96,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1335,QRQ1J66,83,4675739775,2025-06-17 20:31:27,2025-06-17 20:31:33.047,2025-06-17 20:31:27,223.0,6,-6.23811,-42.71669,19,Inválido,0,4016,0,668,12,20,560.15,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1336,QRQ1J66,83,4675739775,2025-06-17 20:33:53,2025-06-17 20:33:53.733,2025-06-17 20:33:53,259.0,0,-6.254337,-42.74913,17,Válido,104,4060,0,667,21,21,560.15,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1337,QRQ1J66,83,4675739775,2025-06-17 20:33:59,2025-06-17 20:33:59.460,2025-06-17 20:33:59,268.0,0,-6.254524,-42.75063,18,Inválido,0,4010,0,668,12,20,560.23,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1338,QRQ1J66,83,4675739775,2025-06-17 20:34:19,2025-06-17 20:35:15.653,2025-06-17 20:34:19,318.0,56,-6.252407,-42.75534,19,Válido,104,4058,0,667,21,21,560.23,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1339,QRQ1J66,83,4675739775,2025-06-17 20:34:23,2025-06-17 20:35:16.717,2025-06-17 20:34:23,326.0,53,-6.251561,-42.75597,19,Inválido,0,3998,0,668,12,20,560.26,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1340,QRQ1J66,83,4675739775,2025-06-17 20:35:57,2025-06-17 20:35:59.900,2025-06-17 20:35:57,267.0,2,-6.245187,-42.77768,19,Válido,105,4056,0,667,21,21,560.26,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1341,QRQ1J66,83,4675739775,2025-06-17 20:36:08,2025-06-17 20:36:08.650,2025-06-17 20:36:08,266.0,0,-6.245371,-42.78054,19,Inválido,0,4000,0,668,12,20,560.49,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1342,QRQ1J66,83,4675739775,2025-06-17 20:36:20,2025-06-17 20:36:31.173,2025-06-17 20:36:20,266.0,11,-6.24555,-42.78343,19,Válido,95,4060,0,667,21,21,560.49,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1343,QRQ1J66,83,4675739775,2025-06-17 20:36:29,2025-06-17 20:36:31.800,2025-06-17 20:36:29,267.0,2,-6.245699,-42.7857,19,Válido,101,13588,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,560.74,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1344,QRQ1J66,83,4675739775,2025-06-17 20:38:40,2025-06-17 20:40:43.913,2025-06-17 20:38:40,272.0,123,-6.246989,-42.8161,17,Inválido,0,729,1,668,12,20,564.0,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1345,QRQ1J66,83,4675739775,2025-06-17 20:38:49,2025-06-17 20:40:43.930,2025-06-17 20:38:49,272.0,114,-6.246894,-42.81851,18,Inválido,0,4008,1,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,564.0,10,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1346,QRQ1J66,83,4675739775,2025-06-17 20:38:59,2025-06-17 20:40:44.360,2025-06-17 20:38:59,272.0,105,-6.24679,-42.82107,19,Válido,99,4072,1,667,21,21,564.0,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1347,QRQ1J66,83,4675739775,2025-06-17 20:39:08,2025-06-17 20:40:44.583,2025-06-17 20:39:08,272.0,96,-6.2467,-42.8232,19,Válido,84,13588,1,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,564.24,10,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1348,QRQ1J66,83,4675739775,2025-06-17 20:40:28,2025-06-17 20:40:45.030,2025-06-17 20:40:28,272.0,17,-6.24622,-42.83519,19,Inválido,0,729,0,668,12,20,565.48,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1349,QRQ1J66,83,4675739775,2025-06-17 20:40:37,2025-06-17 20:40:45.497,2025-06-17 20:40:37,272.0,8,-6.246136,-42.83722,19,Inválido,0,4010,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,565.48,0,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1350,QRQ1J66,83,4675739775,2025-06-17 20:40:52,2025-06-17 20:40:52.803,2025-06-17 20:40:52,243.0,0,-6.246767,-42.84035,18,Válido,79,4074,0,667,21,21,565.48,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1351,QRQ1J66,83,4675739775,2025-06-17 20:41:01,2025-06-17 20:41:01.830,2025-06-17 20:41:01,230.0,0,-6.247535,-42.84153,18,Válido,44,13528,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,565.63,0,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1352,QRQ1J66,83,4675739775,2025-06-17 20:41:19,2025-06-17 20:41:19.817,2025-06-17 20:41:19,209.0,0,-6.249207,-42.84287,19,Inválido,0,729,0,668,12,20,565.81,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1353,QRQ1J66,83,4675739775,2025-06-17 20:41:28,2025-06-17 20:41:44.213,2025-06-17 20:41:28,189.0,16,-6.251109,-42.8435,18,Inválido,0,4024,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,565.81,0,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1354,QRQ1J66,83,4675739775,2025-06-17 20:41:35,2025-06-17 20:41:44.763,2025-06-17 20:41:35,175.0,9,-6.25292,-42.84352,19,Válido,102,4074,0,667,21,21,565.81,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1355,QRQ1J66,83,4675739775,2025-06-17 20:41:44,2025-06-17 20:41:45.233,2025-06-17 20:41:44,175.0,1,-6.255104,-42.84337,18,Válido,93,13588,0,700,Equipamento conectado à Bateria do Veículo,Equipamento conectado à Bateria do Veículo,566.05,0,Equipamento conectado à Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1356,QRQ1J66,83,4675739775,2025-06-17 20:43:04,2025-06-17 20:43:04.733,2025-06-17 20:43:04,110.0,0,-6.264154,-42.83457,19,Inválido,0,729,0,668,12,20,567.45,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1357,QRQ1J66,83,4675739775,2025-06-17 20:43:13,2025-06-17 20:43:17.410,2025-06-17 20:43:13,100.0,4,-6.264536,-42.8331,17,Inválido,0,4030,0,699,Equipamento Desconectado da Bateria do Veículo,Equipamento Desconectado da Bateria do Veículo,567.45,0,Equipamento Desconectado da Bateria do Veículo,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1358,QRQ1J66,83,4675739775,2025-06-17 20:43:29,2025-06-17 20:43:30.880,2025-06-17 20:43:29,99.0,1,-6.265011,-42.83042,19,Válido,79,4076,0,667,21,21,567.45,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1359,QRQ1J66,83,4675739775,2025-06-17 20:43:38,2025-06-17 20:45:41.053,2025-06-17 20:43:38,100.0,123,-6.265362,-42.82846,16,Inválido,0,4028,1,668,12,20,567.59,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1360,QRQ1J66,83,4675739775,2025-06-17 20:44:32,2025-06-17 20:45:42.307,2025-06-17 20:44:32,145.0,70,-6.272218,-42.81679,17,Inválido,0,4070,1,667,21,21,567.59,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1361,QRQ1J66,83,4675739775,2025-06-17 20:44:39,2025-06-17 20:45:43.783,2025-06-17 20:44:39,163.0,64,-6.27392,-42.81599,15,Inválido,0,4014,1,668,12,20,567.71,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
1362,QRQ1J66,83,4675739775,2025-06-17 20:44:46,2025-06-17 20:45:45.150,2025-06-17 20:44:46,180.0,59,-6.275789,-42.81576,19,Válido,106,4070,0,667,21,21,567.71,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
