Sequência,veiPlaca,veiid,GNSS UTC Time,mrvDataHoraInc,Data/Hora Evento,Azimuth,Latitude,Longitude,Velocidade,Bateria (V),Tipo Mensagem,Message_Category,Match_Type,Match_ID,Tempo de fix,Match_Complete
2991,TDD0A35,212794,2025-05-09 02:14:58,2025-05-09 02:17:25.683,2025-05-09 02:17:19,348.00000,-12.09744,-45.77189,0,12738,GTERI,T,T5,155,141.0,T5_155
2992,TDD0A35,212794,2025-05-09 03:14:58,2025-05-09 06:28:23.000,2025-05-09 03:17:19,348.00000,-12.09744,-45.77189,0,12746,GTERI,T,T10,42,141.0,T10_42
2995,TDD0A35,212794,2025-05-09 03:40:58,2025-05-09 06:28:25.133,2025-05-09 03:40:59,213.00000,-12.09754,-45.77186,0,12667,GTERI,T,NA,0,1.0,NA_0
2997,TDD0A35,212794,2025-05-09 04:39:56,2025-05-09 06:28:26.103,2025-05-09 04:40:59,213.00000,-12.09754,-45.77186,0,12651,GTERI,T,NA,0,63.0,NA_0
3001,TDD0A35,212794,2025-05-09 05:14:47,2025-05-09 06:31:01.963,2025-05-09 05:14:48,174.00000,-12.09745,-45.77176,0,12651,GTERI,T,T5,156,1.0,T5_156
3004,TDD0A35,212794,2025-05-09 05:45:46,2025-05-09 06:31:03.850,2025-05-09 05:45:47,78.00000,-12.09762,-45.77168,0,12675,GTERI,T,NA,0,1.0,NA_0
3008,TDD0A35,212794,2025-05-09 06:15:43,2025-05-09 06:31:06.593,2025-05-09 06:15:44,84.00000,-12.09758,-45.77164,0,12667,GTERI,T,NA,0,1.0,NA_0
3009,TDD0A35,212794,2025-05-09 07:13:20,2025-05-09 07:15:44.150,2025-05-09 07:15:41,84.00000,-12.09758,-45.77164,0,12802,GTERI,T,NA,0,141.0,NA_0
3010,TDD0A35,212794,2025-05-09 08:13:21,2025-05-09 08:15:44.520,2025-05-09 08:15:41,84.00000,-12.09758,-45.77164,0,12802,GTERI,T,NA,0,140.0,NA_0
3011,TDD0A35,212794,2025-05-09 08:13:21,2025-05-09 08:36:36.437,2025-05-09 08:36:35,84.00000,-12.09758,-45.77164,0,12491,GTIGN,X,NA,0,1394.0,NA_0
3014,TDD0A35,212794,2025-05-09 08:36:43,2025-05-09 08:36:45.550,2025-05-09 08:36:44,0.00000,-12.09748,-45.77173,0,13846,GTERI,T,T5,157,1.0,T5_157
3016,TDD0A35,212794,2025-05-09 08:39:36,2025-05-09 08:39:42.640,2025-05-09 08:39:41,351.00000,-12.09087,-45.77470,30,13806,GTERI,T,T5,158,5.0,T5_158
3019,TDD0A35,212794,2025-05-09 08:42:36,2025-05-09 08:42:42.377,2025-05-09 08:42:41,83.00000,-12.08774,-45.77361,39,14436,GTERI,T,T5,159,5.0,T5_159
3020,TDD0A35,212794,2025-05-09 08:43:30,2025-05-09 08:43:32.557,2025-05-09 08:43:31,345.00000,-12.08724,-45.77063,0,13998,GTIGF,X,NA,0,1.0,NA_0
3021,TDD0A35,212794,2025-05-09 08:43:31,2025-05-09 08:43:33.117,2025-05-09 08:43:31,345.00000,-12.08724,-45.77063,0,13982,GTERI,T,T1,80,0.0,T1_80
3022,TDD0A35,212794,2025-05-09 08:43:31,2025-05-09 09:36:54.667,2025-05-09 09:36:51,345.00000,-12.08724,-45.77063,0,12555,GTIGN,X,NA,0,3200.0,NA_0
3025,TDD0A35,212794,2025-05-09 09:36:58,2025-05-09 09:36:59.953,2025-05-09 09:36:58,159.00000,-12.08729,-45.77060,4,13814,GTERI,T,T5,160,0.0,T5_160
3027,TDD0A35,212794,2025-05-09 09:39:51,2025-05-09 09:39:57.447,2025-05-09 09:39:56,81.00000,-12.08544,-45.75597,31,12619,GTERI,T,T5,161,5.0,T5_161
3028,TDD0A35,212794,2025-05-09 09:40:28,2025-05-09 09:40:30.370,2025-05-09 09:40:29,77.00000,-12.08502,-45.75280,0,14045,GTIGF,X,NA,0,1.0,NA_0
3029,TDD0A35,212794,2025-05-09 09:40:29,2025-05-09 09:40:30.860,2025-05-09 09:40:29,77.00000,-12.08502,-45.75280,0,14125,GTERI,T,T1,81,0.0,T1_81
3030,TDD0A35,212794,2025-05-09 09:40:29,2025-05-09 09:45:48.393,2025-05-09 09:45:47,77.00000,-12.08502,-45.75280,0,12523,GTIGN,X,NA,0,318.0,NA_0
3032,TDD0A35,212794,2025-05-09 09:45:54,2025-05-09 09:45:56.553,2025-05-09 09:45:55,108.00000,-12.08499,-45.75281,1,12722,GTERI,T,T5,162,1.0,T5_162
3035,TDD0A35,212794,2025-05-09 09:48:46,2025-05-09 09:48:52.437,2025-05-09 09:48:51,82.00000,-12.08332,-45.73495,47,14109,GTERI,T,T10,43,5.0,T10_43
3037,TDD0A35,212794,2025-05-09 09:51:46,2025-05-09 10:27:14.870,2025-05-09 09:51:51,80.00000,-12.07987,-45.70881,73,12579,GTERI,T,T10,44,5.0,T10_44
3039,TDD0A35,212794,2025-05-09 09:54:46,2025-05-09 10:27:15.850,2025-05-09 09:54:51,82.00000,-12.07428,-45.66627,93,12475,GTERI,T,T10,45,5.0,T10_45
3041,TDD0A35,212794,2025-05-09 09:56:15,2025-05-09 10:27:16.857,2025-05-09 09:56:15,125.00000,-12.07318,-45.65241,0,14085,GTIGF,X,NA,0,0.0,NA_0
3042,TDD0A35,212794,2025-05-09 09:56:16,2025-05-09 10:27:18.280,2025-05-09 09:56:16,125.00000,-12.07318,-45.65241,0,14085,GTERI,T,T5,163,0.0,T5_163
3045,TDD0A35,212794,2025-05-09 10:00:40,2025-05-09 10:27:20.450,2025-05-09 10:00:41,135.00000,-12.07318,-45.65242,0,12730,GTERI,T,NA,0,1.0,NA_0
3046,TDD0A35,212794,2025-05-09 10:00:40,2025-05-09 10:27:21.217,2025-05-09 10:26:04,135.00000,-12.07318,-45.65242,1,12435,GTIGN,X,NA,0,1524.0,NA_0
3049,TDD0A35,212794,2025-05-09 10:26:13,2025-05-09 10:29:53.170,2025-05-09 10:26:13,167.00000,-12.07281,-45.65255,2,13878,GTERI,T,T1,82,0.0,T1_82
3051,TDD0A35,212794,2025-05-09 10:29:09,2025-05-09 10:29:54.050,2025-05-09 10:29:14,82.00000,-12.06903,-45.62643,90,12706,GTERI,T,T1,83,5.0,T1_83
3053,TDD0A35,212794,2025-05-09 10:32:09,2025-05-09 10:32:15.307,2025-05-09 10:32:14,90.00000,-12.06436,-45.59001,76,12563,GTERI,T,T1,84,5.0,T1_84
3055,TDD0A35,212794,2025-05-09 10:35:09,2025-05-09 10:35:15.310,2025-05-09 10:35:14,98.00000,-12.06965,-45.55360,68,12579,GTERI,T,T1,85,5.0,T1_85
3058,TDD0A35,212794,2025-05-09 10:38:09,2025-05-09 10:51:44.647,2025-05-09 10:38:14,69.00000,-12.07475,-45.51784,43,13966,GTERI,T,T1,86,5.0,T1_86
3059,TDD0A35,212794,2025-05-09 10:38:55,2025-05-09 10:51:45.707,2025-05-09 10:38:55,7.00000,-12.07353,-45.51647,0,13862,GTIGF,X,NA,0,0.0,NA_0
3060,TDD0A35,212794,2025-05-09 10:38:56,2025-05-09 10:51:46.440,2025-05-09 10:38:56,7.00000,-12.07353,-45.51647,0,13751,GTERI,T,T5,164,0.0,T5_164
3061,TDD0A35,212794,2025-05-09 10:38:56,2025-05-09 10:51:46.997,2025-05-09 10:46:11,7.00000,-12.07353,-45.51647,0,12507,GTIGN,X,NA,0,435.0,NA_0
3064,TDD0A35,212794,2025-05-09 10:46:18,2025-05-09 10:51:48.133,2025-05-09 10:46:19,185.00000,-12.07361,-45.51651,5,12428,GTERI,T,T1,87,1.0,T1_87
3067,TDD0A35,212794,2025-05-09 10:48:31,2025-05-09 10:51:50.200,2025-05-09 10:48:31,278.00000,-12.07297,-45.53121,92,12523,GTERI,T,NA,0,0.0,NA_0
3068,TDD0A35,212794,2025-05-09 10:51:24,2025-05-09 10:51:50.840,2025-05-09 10:51:28,278.00000,-12.06748,-45.56769,81,14077,GTERI,T,NA,0,4.0,NA_0
3071,TDD0A35,212794,2025-05-09 10:54:24,2025-05-09 10:54:30.297,2025-05-09 10:54:28,261.00000,-12.06550,-45.59999,71,12635,GTERI,T,NA,0,4.0,NA_0
3073,TDD0A35,212794,2025-05-09 10:57:24,2025-05-09 11:06:07.230,2025-05-09 10:57:28,262.00000,-12.07023,-45.63565,77,14077,GTERI,T,NA,0,4.0,NA_0
3075,TDD0A35,212794,2025-05-09 11:00:24,2025-05-09 11:06:08.110,2025-05-09 11:00:30,262.00000,-12.07605,-45.67984,99,14460,GTERI,T,NA,0,6.0,NA_0
3076,TDD0A35,212794,2025-05-09 11:03:24,2025-05-09 11:06:08.740,2025-05-09 11:03:30,262.00000,-12.08171,-45.72288,90,14500,GTERI,T,NA,0,6.0,NA_0
3081,TDD0A35,212794,2025-05-09 11:06:24,2025-05-09 11:06:30.183,2025-05-09 11:06:30,10.00000,-12.07644,-45.73851,36,14579,GTERI,T,NA,0,6.0,NA_0
3083,TDD0A35,212794,2025-05-09 11:09:24,2025-05-09 11:09:30.193,2025-05-09 11:09:30,262.00000,-12.07769,-45.75625,47,12722,GTERI,T,NA,0,6.0,NA_0
3086,TDD0A35,212794,2025-05-09 11:12:24,2025-05-09 11:12:30.217,2025-05-09 11:12:30,350.00000,-12.07474,-45.76776,7,14069,GTERI,T,NA,0,6.0,NA_0
3088,TDD0A35,212794,2025-05-09 11:15:24,2025-05-09 11:15:30.200,2025-05-09 11:15:30,94.00000,-12.05978,-45.76621,38,14093,GTERI,T,NA,0,6.0,NA_0
3091,TDD0A35,212794,2025-05-09 11:18:24,2025-05-09 11:18:30.320,2025-05-09 11:18:30,112.00000,-12.05980,-45.76079,0,14029,GTERI,T,NA,0,6.0,NA_0
3093,TDD0A35,212794,2025-05-09 11:21:25,2025-05-09 11:21:30.243,2025-05-09 11:21:30,112.00000,-12.05980,-45.76079,0,14045,GTERI,T,NA,0,5.0,NA_0
3096,TDD0A35,212794,2025-05-09 11:24:24,2025-05-09 11:24:30.597,2025-05-09 11:24:30,112.00000,-12.05980,-45.76079,0,14037,GTERI,T,NA,0,6.0,NA_0
3098,TDD0A35,212794,2025-05-09 11:27:24,2025-05-09 11:27:30.413,2025-05-09 11:27:30,112.00000,-12.05980,-45.76079,0,14045,GTERI,T,NA,0,6.0,NA_0
3102,TDD0A35,212794,2025-05-09 11:30:24,2025-05-09 11:30:30.260,2025-05-09 11:30:30,173.00000,-12.06571,-45.76939,58,14356,GTERI,T,NA,0,6.0,NA_0
3104,TDD0A35,212794,2025-05-09 11:33:24,2025-05-09 11:33:35.877,2025-05-09 11:33:30,171.00000,-12.08203,-45.76714,54,12579,GTERI,T,NA,0,6.0,NA_0
3106,TDD0A35,212794,2025-05-09 11:34:46,2025-05-09 11:34:48.180,2025-05-09 11:34:48,358.00000,-12.08723,-45.77047,0,14045,GTIGF,X,NA,0,2.0,NA_0
3107,TDD0A35,212794,2025-05-09 11:34:47,2025-05-09 11:34:48.590,2025-05-09 11:34:48,358.00000,-12.08723,-45.77047,0,13472,GTERI,T,T5,165,1.0,T5_165
3108,TDD0A35,212794,2025-05-09 11:34:47,2025-05-09 11:43:06.180,2025-05-09 11:43:06,358.00000,-12.08723,-45.77047,0,12738,GTIGN,X,NA,0,499.0,NA_0
3111,TDD0A35,212794,2025-05-09 11:43:12,2025-05-09 11:43:14.230,2025-05-09 11:43:14,192.00000,-12.08725,-45.77044,1,13017,GTERI,T,T5,166,2.0,T5_166
3113,TDD0A35,212794,2025-05-09 11:46:04,2025-05-09 11:46:10.360,2025-05-09 11:46:10,265.00000,-12.08953,-45.78300,50,14603,GTERI,T,T5,167,6.0,T5_167
3116,TDD0A35,212794,2025-05-09 11:49:04,2025-05-09 11:49:10.247,2025-05-09 11:49:10,218.00000,-12.09432,-45.77317,22,14093,GTERI,T,T5,168,6.0,T5_168
3117,TDD0A35,212794,2025-05-09 11:49:58,2025-05-09 11:50:00.140,2025-05-09 11:50:00,170.00000,-12.09755,-45.77198,0,14077,GTIGF,X,NA,0,2.0,NA_0
3118,TDD0A35,212794,2025-05-09 11:49:59,2025-05-09 11:50:00.573,2025-05-09 11:50:00,170.00000,-12.09755,-45.77198,0,14069,GTERI,T,T1,88,1.0,T1_88
3119,TDD0A35,212794,2025-05-09 12:47:36,2025-05-09 12:50:02.153,2025-05-09 12:50:00,170.00000,-12.09755,-45.77198,0,12930,GTERI,T,T10,46,144.0,T10_46
3125,TDD0A35,212794,2025-05-09 13:47:36,2025-05-09 13:50:02.010,2025-05-09 13:50:00,170.00000,-12.09755,-45.77198,0,12898,GTERI,T,T10,47,144.0,T10_47
3126,TDD0A35,212794,2025-05-09 13:47:36,2025-05-09 14:05:58.230,2025-05-09 14:05:58,170.00000,-12.09755,-45.77198,0,12635,GTIGN,X,NA,0,1102.0,NA_0
3129,TDD0A35,212794,2025-05-09 14:06:06,2025-05-09 14:06:07.253,2025-05-09 14:06:07,186.00000,-12.09743,-45.77201,11,12547,GTERI,T,T5,169,1.0,T5_169
3131,TDD0A35,212794,2025-05-09 14:08:59,2025-05-09 14:09:05.193,2025-05-09 14:09:05,353.00000,-12.08911,-45.77494,0,14037,GTERI,T,T5,170,6.0,T5_170
3134,TDD0A35,212794,2025-05-09 14:11:59,2025-05-09 14:12:05.257,2025-05-09 14:12:05,83.00000,-12.08764,-45.77271,34,12595,GTERI,T,T5,171,6.0,T5_171
3135,TDD0A35,212794,2025-05-09 14:12:30,2025-05-09 14:12:32.200,2025-05-09 14:12:32,87.00000,-12.08742,-45.77067,0,14069,GTIGF,X,NA,0,2.0,NA_0
3136,TDD0A35,212794,2025-05-09 14:12:31,2025-05-09 14:12:33.140,2025-05-09 14:12:32,87.00000,-12.08742,-45.77067,0,13232,GTERI,T,T5,172,1.0,T5_172
3137,TDD0A35,212794,2025-05-09 15:10:06,2025-05-09 15:12:32.353,2025-05-09 15:12:30,87.00000,-12.08742,-45.77067,0,12882,GTERI,T,T10,48,144.0,T10_48
3138,TDD0A35,212794,2025-05-09 16:10:06,2025-05-09 16:12:31.977,2025-05-09 16:12:30,87.00000,-12.08742,-45.77067,0,12874,GTERI,T,T10,49,144.0,T10_49
3139,TDD0A35,212794,2025-05-09 16:10:06,2025-05-09 16:25:50.220,2025-05-09 16:25:50,87.00000,-12.08742,-45.77067,0,12643,GTIGN,X,NA,0,944.0,NA_0
3141,TDD0A35,212794,2025-05-09 16:25:57,2025-05-09 16:25:58.733,2025-05-09 16:25:58,143.00000,-12.08739,-45.77066,13,12523,GTERI,T,T1,89,1.0,T1_89
3144,TDD0A35,212794,2025-05-09 16:28:49,2025-05-09 16:28:55.217,2025-05-09 16:28:55,262.00000,-12.08926,-45.78274,65,14085,GTERI,T,T5,173,6.0,T5_173
3147,TDD0A35,212794,2025-05-09 16:31:49,2025-05-09 16:31:57.903,2025-05-09 16:31:55,352.00000,-12.08763,-45.79769,26,14109,GTERI,T,T5,174,6.0,T5_174
3149,TDD0A35,212794,2025-05-09 16:34:49,2025-05-09 16:34:55.240,2025-05-09 16:34:55,174.00000,-12.08714,-45.79869,8,14045,GTERI,T,T5,175,6.0,T5_175
3150,TDD0A35,212794,2025-05-09 16:34:58,2025-05-09 16:35:00.220,2025-05-09 16:35:00,159.00000,-12.08718,-45.79865,0,14006,GTIGF,X,NA,0,2.0,NA_0
3151,TDD0A35,212794,2025-05-09 16:34:59,2025-05-09 16:35:01.100,2025-05-09 16:35:00,159.00000,-12.08718,-45.79865,0,13926,GTERI,T,T1,90,1.0,T1_90
3152,TDD0A35,212794,2025-05-09 17:32:37,2025-05-09 17:35:02.133,2025-05-09 17:35:00,159.00000,-12.08718,-45.79865,0,12882,GTERI,T,NA,0,143.0,NA_0
3153,TDD0A35,212794,2025-05-09 18:32:37,2025-05-09 18:35:03.603,2025-05-09 18:35:00,159.00000,-12.08718,-45.79865,0,12866,GTERI,T,NA,0,143.0,NA_0
3154,TDD0A35,212794,2025-05-09 19:32:37,2025-05-09 19:35:10.650,2025-05-09 19:35:00,159.00000,-12.08718,-45.79865,0,12850,GTERI,T,T10,50,143.0,T10_50
3155,TDD0A35,212794,2025-05-09 19:32:37,2025-05-09 19:47:54.603,2025-05-09 19:47:54,159.00000,-12.08718,-45.79865,0,12619,GTIGN,X,NA,0,917.0,NA_0
3158,TDD0A35,212794,2025-05-09 19:48:03,2025-05-09 19:48:05.280,2025-05-09 19:48:05,251.00000,-12.08712,-45.79842,1,13838,GTERI,T,NA,0,2.0,NA_0
3160,TDD0A35,212794,2025-05-09 19:50:59,2025-05-09 19:51:05.227,2025-05-09 19:51:05,306.00000,-12.08996,-45.80627,31,14197,GTERI,T,T1,91,6.0,T1_91
3161,TDD0A35,212794,2025-05-09 19:51:42,2025-05-09 19:51:44.260,2025-05-09 19:51:44,169.00000,-12.09052,-45.80695,0,14061,GTIGF,X,NA,0,2.0,NA_0
3162,TDD0A35,212794,2025-05-09 19:51:43,2025-05-09 19:51:45.377,2025-05-09 19:51:44,169.00000,-12.09052,-45.80695,0,14069,GTERI,T,T1,92,1.0,T1_92
3163,TDD0A35,212794,2025-05-09 20:49:17,2025-05-09 20:51:42.800,2025-05-09 20:51:40,169.00000,-12.09052,-45.80695,0,12850,GTERI,T,T10,51,143.0,T10_51
3164,TDD0A35,212794,2025-05-09 21:49:17,2025-05-09 22:02:16.367,2025-05-09 21:51:40,169.00000,-12.09052,-45.80695,0,12834,GTERI,T,T10,52,143.0,T10_52
3167,TDD0A35,212794,2025-05-09 22:01:52,2025-05-09 22:02:20.323,2025-05-09 22:01:53,357.00000,-12.09048,-45.80701,0,12722,GTERI,T,NA,0,1.0,NA_0
3168,TDD0A35,212794,2025-05-09 22:01:52,2025-05-09 22:17:03.747,2025-05-09 22:16:59,357.00000,-12.09048,-45.80701,0,12579,GTIGN,X,NA,0,907.0,NA_0
3170,TDD0A35,212794,2025-05-09 22:17:07,2025-05-09 22:17:09.013,2025-05-09 22:17:08,183.00000,-12.09052,-45.80689,2,13846,GTERI,T,T1,93,1.0,T1_93
3173,TDD0A35,212794,2025-05-09 22:20:01,2025-05-09 22:20:06.820,2025-05-09 22:20:06,240.00000,-12.09259,-45.80385,43,14380,GTERI,T,T5,176,5.0,T5_176
3176,TDD0A35,212794,2025-05-09 22:23:01,2025-05-09 22:23:07.193,2025-05-09 22:23:06,216.00000,-12.09701,-45.79619,13,14085,GTERI,T,T1,94,5.0,T1_94
3178,TDD0A35,212794,2025-05-09 22:26:00,2025-05-09 22:26:06.800,2025-05-09 22:26:06,83.00000,-12.09647,-45.78746,51,12985,GTERI,T,T5,177,6.0,T5_177
3181,TDD0A35,212794,2025-05-09 22:29:01,2025-05-09 22:29:06.777,2025-05-09 22:29:06,172.00000,-12.09736,-45.77198,19,14061,GTERI,T,T5,178,5.0,T5_178
3182,TDD0A35,212794,2025-05-09 22:29:20,2025-05-09 22:29:21.800,2025-05-09 22:29:21,9.00000,-12.09745,-45.77186,0,14085,GTIGF,X,NA,0,1.0,NA_0
3183,TDD0A35,212794,2025-05-09 22:29:21,2025-05-09 22:29:22.200,2025-05-09 22:29:22,9.00000,-12.09745,-45.77186,0,14085,GTERI,T,T1,95,1.0,T1_95
3184,TDD0A35,212794,2025-05-09 23:26:59,2025-05-09 23:29:24.180,2025-05-09 23:29:21,9.00000,-12.09745,-45.77186,0,12850,GTERI,T,NA,0,142.0,NA_0
3185,TDD0A35,212794,2025-05-10 00:27:00,2025-05-10 00:29:23.463,2025-05-10 00:29:21,9.00000,-12.09745,-45.77186,0,12826,GTERI,T,NA,0,141.0,NA_0
3186,TDD0A35,212794,2025-05-10 01:26:59,2025-05-10 01:29:25.020,2025-05-10 01:29:21,9.00000,-12.09745,-45.77186,0,12826,GTERI,T,T5,179,142.0,T5_179
3187,TDD0A35,212794,2025-05-10 02:27:00,2025-05-10 02:29:24.860,2025-05-10 02:29:21,9.00000,-12.09745,-45.77186,0,12810,GTERI,T,NA,0,141.0,NA_0
3188,TDD0A35,212794,2025-05-10 03:26:59,2025-05-10 03:29:23.967,2025-05-10 03:29:21,9.00000,-12.09745,-45.77186,0,12802,GTERI,T,T5,180,142.0,T5_180
3189,TDD0A35,212794,2025-05-10 04:26:59,2025-05-10 04:29:23.560,2025-05-10 04:29:21,9.00000,-12.09745,-45.77186,0,12802,GTERI,T,NA,0,142.0,NA_0
3190,TDD0A35,212794,2025-05-10 05:26:59,2025-05-10 05:29:23.543,2025-05-10 05:29:21,9.00000,-12.09745,-45.77186,0,12802,GTERI,T,NA,0,142.0,NA_0
3192,TDD0A35,212794,2025-05-10 06:27:00,2025-05-10 06:29:23.917,2025-05-10 06:29:21,9.00000,-12.09745,-45.77186,0,12778,GTERI,T,T10,53,141.0,T10_53
3193,TDD0A35,212794,2025-05-10 07:27:00,2025-05-10 07:29:24.997,2025-05-10 07:29:21,9.00000,-12.09745,-45.77186,0,12786,GTERI,T,NA,0,141.0,NA_0
3194,TDD0A35,212794,2025-05-10 08:27:08,2025-05-10 08:29:54.040,2025-05-10 08:29:21,9.00000,-12.09745,-45.77186,0,12770,GTERI,T,NA,0,133.0,NA_0
3195,TDD0A35,212794,2025-05-10 09:27:00,2025-05-10 09:29:22.537,2025-05-10 09:29:21,9.00000,-12.09745,-45.77186,0,12762,GTERI,T,T10,54,141.0,T10_54
3196,TDD0A35,212794,2025-05-10 10:27:08,2025-05-10 10:29:22.040,2025-05-10 10:29:21,9.00000,-12.09745,-45.77186,0,12794,GTERI,T,NA,0,133.0,NA_0
3197,TDD0A35,212794,2025-05-10 11:27:00,2025-05-10 11:29:24.433,2025-05-10 11:29:21,9.00000,-12.09745,-45.77186,0,12802,GTERI,T,T10,55,141.0,T10_55
3198,TDD0A35,212794,2025-05-10 12:27:00,2025-05-10 12:31:20.667,2025-05-10 12:29:21,9.00000,-12.09745,-45.77186,0,12794,GTERI,T,T10,56,141.0,T10_56
3199,TDD0A35,212794,2025-05-10 13:26:59,2025-05-10 13:29:22.913,2025-05-10 13:29:21,9.00000,-12.09745,-45.77186,0,12794,GTERI,T,T5,181,142.0,T5_181
3200,TDD0A35,212794,2025-05-10 14:26:59,2025-05-10 14:37:52.457,2025-05-10 14:29:21,9.00000,-12.09745,-45.77186,0,12659,GTERI,T,T10,57,142.0,T10_57
3203,TDD0A35,212794,2025-05-10 14:38:42,2025-05-10 14:38:44.977,2025-05-10 14:38:43,282.00000,-12.09721,-45.77167,0,12691,GTERI,T,NA,0,1.0,NA_0
3204,TDD0A35,212794,2025-05-10 15:36:19,2025-05-10 15:38:43.593,2025-05-10 15:38:41,282.00000,-12.09721,-45.77167,0,12810,GTERI,T,NA,0,142.0,NA_0
3205,TDD0A35,212794,2025-05-10 16:36:19,2025-05-10 16:44:58.727,2025-05-10 16:38:41,282.00000,-12.09721,-45.77167,0,12802,GTERI,T,NA,0,142.0,NA_0
3206,TDD0A35,212794,2025-05-10 17:36:19,2025-05-10 17:38:43.820,2025-05-10 17:38:41,282.00000,-12.09721,-45.77167,0,12778,GTERI,T,NA,0,142.0,NA_0
3207,TDD0A35,212794,2025-05-10 18:36:19,2025-05-10 18:38:43.830,2025-05-10 18:38:41,282.00000,-12.09721,-45.77167,0,12762,GTERI,T,NA,0,142.0,NA_0
3208,TDD0A35,212794,2025-05-10 19:36:20,2025-05-10 19:38:43.383,2025-05-10 19:38:41,282.00000,-12.09721,-45.77167,0,12762,GTERI,T,NA,0,141.0,NA_0
3209,TDD0A35,212794,2025-05-10 20:36:20,2025-05-10 20:38:43.763,2025-05-10 20:38:41,282.00000,-12.09721,-45.77167,0,12754,GTERI,T,NA,0,141.0,NA_0
3210,TDD0A35,212794,2025-05-10 21:36:54,2025-05-10 21:44:32.910,2025-05-10 21:38:41,282.00000,-12.09721,-45.77167,0,12643,GTERI,T,NA,0,107.0,NA_0
3211,TDD0A35,212794,2025-05-10 22:36:24,2025-05-10 22:38:44.093,2025-05-10 22:38:41,282.00000,-12.09721,-45.77167,0,12746,GTERI,T,NA,0,137.0,NA_0
3212,TDD0A35,212794,2025-05-10 23:36:46,2025-05-10 23:38:43.493,2025-05-10 23:38:41,282.00000,-12.09721,-45.77167,0,12746,GTERI,T,NA,0,115.0,NA_0
3213,TDD0A35,212794,2025-05-11 00:36:46,2025-05-11 00:38:43.370,2025-05-11 00:38:41,282.00000,-12.09721,-45.77167,0,12754,GTERI,T,NA,0,115.0,NA_0
3214,TDD0A35,212794,2025-05-11 01:36:46,2025-05-11 01:38:45.193,2025-05-11 01:38:41,282.00000,-12.09721,-45.77167,0,12754,GTERI,T,NA,0,115.0,NA_0
3215,TDD0A35,212794,2025-05-11 02:36:44,2025-05-11 02:38:42.170,2025-05-11 02:38:41,282.00000,-12.09721,-45.77167,0,12730,GTERI,T,NA,0,117.0,NA_0
3216,TDD0A35,212794,2025-05-11 03:36:19,2025-05-11 03:38:45.947,2025-05-11 03:38:41,282.00000,-12.09721,-45.77167,0,12738,GTERI,T,NA,0,142.0,NA_0
3217,TDD0A35,212794,2025-05-11 04:36:19,2025-05-11 04:38:43.950,2025-05-11 04:38:41,282.00000,-12.09721,-45.77167,0,12738,GTERI,T,NA,0,142.0,NA_0
3218,TDD0A35,212794,2025-05-11 05:36:22,2025-05-11 05:38:43.527,2025-05-11 05:38:41,282.00000,-12.09721,-45.77167,0,12738,GTERI,T,NA,0,139.0,NA_0
3220,TDD0A35,212794,2025-05-11 06:36:19,2025-05-11 06:38:43.907,2025-05-11 06:38:41,282.00000,-12.09721,-45.77167,0,12722,GTERI,T,NA,0,142.0,NA_0
3221,TDD0A35,212794,2025-05-11 07:36:46,2025-05-11 07:38:43.287,2025-05-11 07:38:41,282.00000,-12.09721,-45.77167,0,12722,GTERI,T,NA,0,115.0,NA_0
3222,TDD0A35,212794,2025-05-11 08:36:18,2025-05-11 08:38:43.270,2025-05-11 08:38:41,282.00000,-12.09721,-45.77167,0,12722,GTERI,T,NA,0,143.0,NA_0
3223,TDD0A35,212794,2025-05-11 09:36:18,2025-05-11 09:38:43.687,2025-05-11 09:38:41,282.00000,-12.09721,-45.77167,0,12730,GTERI,T,NA,0,143.0,NA_0
3224,TDD0A35,212794,2025-05-11 10:36:18,2025-05-11 10:38:43.943,2025-05-11 10:38:41,282.00000,-12.09721,-45.77167,0,12738,GTERI,T,NA,0,143.0,NA_0
3225,TDD0A35,212794,2025-05-11 11:36:19,2025-05-11 11:38:43.413,2025-05-11 11:38:41,282.00000,-12.09721,-45.77167,0,12738,GTERI,T,NA,0,142.0,NA_0
3226,TDD0A35,212794,2025-05-11 12:36:19,2025-05-11 12:38:43.030,2025-05-11 12:38:41,282.00000,-12.09721,-45.77167,0,12754,GTERI,T,NA,0,142.0,NA_0
3227,TDD0A35,212794,2025-05-11 13:36:19,2025-05-11 13:38:44.067,2025-05-11 13:38:41,282.00000,-12.09721,-45.77167,0,12746,GTERI,T,NA,0,142.0,NA_0
3228,TDD0A35,212794,2025-05-11 15:36:14,2025-05-11 15:45:41.450,2025-05-11 15:38:36,92.00000,-12.09745,-45.77187,0,12627,GTERI,T,NA,0,142.0,NA_0
3229,TDD0A35,212794,2025-05-11 16:36:15,2025-05-11 16:38:38.270,2025-05-11 16:38:36,92.00000,-12.09745,-45.77187,0,12762,GTERI,T,NA,0,141.0,NA_0
3230,TDD0A35,212794,2025-05-11 17:36:15,2025-05-11 17:38:38.630,2025-05-11 17:38:36,92.00000,-12.09745,-45.77187,0,12762,GTERI,T,NA,0,141.0,NA_0
3231,TDD0A35,212794,2025-05-11 18:36:14,2025-05-11 18:38:38.687,2025-05-11 18:38:36,92.00000,-12.09745,-45.77187,0,12746,GTERI,T,NA,0,142.0,NA_0
